listing_id,date
11869,2010-04-01
11879,2010-08-11
11879,2013-05-06
11879,2014-06-24
11879,2015-05-26
11879,2015-06-22
11879,2015-09-30
11879,2016-08-01
11879,2016-08-08
11879,2016-08-19
11879,2016-09-04
11879,2016-09-06
11879,2016-09-12
11879,2017-07-04
11879,2017-07-13
11879,2017-07-16
11879,2017-07-24
11879,2017-07-29
11879,2017-08-15
11879,2017-10-07
11879,2018-06-01
11879,2018-06-12
11879,2018-06-20
11879,2018-07-23
11879,2018-08-13
11879,2018-09-08
11879,2018-09-30
11879,2018-10-07
11879,2018-10-15
11879,2018-11-05
11879,2019-02-05
11879,2019-03-18
11879,2019-04-21
11879,2019-04-29
11879,2019-05-13
11879,2019-06-16
11879,2019-06-23
11879,2019-07-08
11879,2019-07-23
11879,2019-08-02
11879,2019-08-10
11879,2019-08-12
11879,2019-09-08
11879,2019-09-29
11879,2019-10-14
11879,2019-10-21
11879,2019-12-28
11879,2020-03-17
11879,2020-05-25
11879,2020-07-28
11879,2020-08-01
11879,2020-08-29
11879,2020-09-12
11879,2020-09-20
11879,2020-10-18
24548,2010-04-24
24548,2010-05-11
24548,2010-05-21
24548,2010-05-23
24548,2010-05-29
24548,2010-05-31
24548,2010-06-13
24548,2010-06-15
24548,2010-06-18
24548,2010-06-20
24548,2010-06-28
24548,2010-07-05
24548,2010-07-14
24548,2010-07-15
24548,2010-07-25
24548,2010-07-29
24548,2010-08-01
24548,2010-08-09
24548,2010-08-12
24548,2010-08-15
24548,2010-08-18
24548,2010-08-20
24548,2010-08-22
24548,2010-08-24
24548,2010-08-30
24548,2010-09-03
24548,2010-09-05
24548,2010-09-07
24548,2010-09-13
24548,2010-09-20
24548,2010-09-21
24548,2010-09-23
24548,2010-09-28
24548,2010-10-09
24548,2010-10-11
24548,2010-10-17
24548,2010-10-24
24548,2010-11-15
24548,2010-11-27
24548,2010-11-29
24548,2010-12-04
24548,2010-12-06
24548,2010-12-31
24548,2011-01-19
24548,2011-01-24
24548,2011-01-31
24548,2011-02-05
24548,2011-02-14
24548,2011-02-16
24548,2011-02-21
24548,2011-02-23
24548,2011-02-25
24548,2011-02-28
24548,2011-03-03
24548,2011-03-07
24548,2011-03-09
24548,2011-03-19
24548,2011-03-21
24548,2011-04-03
24548,2011-04-05
24548,2011-04-23
24548,2011-04-24
24548,2011-05-01
24548,2011-05-14
24548,2011-05-20
24548,2011-06-06
24548,2011-06-13
24548,2011-06-15
24548,2011-06-19
24548,2011-06-20
24548,2011-06-23
24548,2011-06-24
24548,2011-06-29
24548,2011-06-30
24548,2011-07-13
24548,2011-07-24
24548,2011-07-25
24548,2011-07-27
24548,2011-07-29
24548,2011-08-01
24548,2011-08-05
24548,2011-08-08
24548,2011-08-12
24548,2011-08-14
24548,2011-08-22
24548,2011-08-26
24548,2011-08-29
24548,2011-09-06
24548,2011-09-07
24548,2011-09-09
24548,2011-09-12
24548,2011-09-15
24548,2011-09-17
24548,2011-09-19
24548,2011-09-24
24548,2011-09-25
24548,2011-09-30
24548,2011-10-02
24548,2011-10-03
24548,2011-10-11
24548,2011-10-19
24548,2011-10-22
24548,2011-10-23
24548,2011-10-26
24548,2011-10-30
24548,2011-11-01
24548,2011-11-08
24548,2011-11-16
24548,2011-11-17
24548,2011-11-23
24548,2011-12-05
24548,2011-12-13
24548,2011-12-15
24548,2011-12-31
24548,2012-01-11
24548,2012-01-14
24548,2012-01-16
24548,2012-01-28
24548,2012-02-07
24548,2012-02-09
24548,2012-02-12
24548,2012-02-13
24548,2012-03-05
24548,2012-03-12
24548,2012-03-20
24548,2012-03-30
24548,2012-04-10
24548,2012-04-13
24548,2012-04-13
24548,2012-04-21
24548,2012-04-22
24548,2012-04-28
24548,2012-04-30
24548,2012-05-01
24548,2012-05-16
24548,2012-05-21
24548,2012-05-26
24548,2012-05-28
24548,2012-06-08
24548,2012-06-11
24548,2012-06-17
24548,2012-06-24
24548,2012-06-28
24548,2012-06-30
24548,2012-07-04
24548,2012-07-14
24548,2012-07-19
24548,2012-07-23
24548,2012-07-29
24548,2012-08-05
24548,2012-08-07
24548,2012-08-09
24548,2012-08-13
24548,2012-08-14
24548,2012-08-16
24548,2012-08-17
24548,2012-08-20
24548,2012-08-24
24548,2012-08-26
24548,2012-08-28
24548,2012-08-29
24548,2012-09-05
24548,2012-09-08
24548,2012-09-10
24548,2012-09-14
24548,2012-09-17
24548,2012-09-18
24548,2012-09-20
24548,2012-09-23
24548,2012-09-27
24548,2012-09-29
24548,2012-10-04
24548,2012-10-08
24548,2012-10-08
24548,2012-10-14
24548,2012-10-15
24548,2012-10-21
24548,2012-10-25
24548,2012-10-28
24548,2012-10-29
24548,2012-11-01
24548,2012-11-04
