date,n_listings
2020-10-1,4335
2020-7-1,6015
2020-8-1,5455
2020-9-1,4895
2020-6-1,6575
2020-5-1,7017
2020-4-1,7237
2020-3-1,7505
2020-2-1,7544
2020-1-1,7869
2019-12-1,7968
2019-11-1,9023
2019-10-1,9007
2019-9-1,9040
2019-8-1,9067
2019-7-1,8921
2019-6-1,8835
2019-5-1,8926
2019-4-1,8764
2019-3-1,8640
2019-2-1,8459
2019-1-1,8483
2018-12-1,8594
2018-11-1,8740
2018-10-1,8695
2018-9-1,8635
2018-8-1,8494
2018-7-1,8290
2018-6-1,8037
2018-5-1,7785
2018-4-1,7912
2016-1-1,3818
2015-6-1,2711
