id,price
44054,$819.00
100213,"$1,201.00"
128496,$403.00
161902,$389.00
162144,$555.00
279078,$403.00
282825,$659.00
287026,$416.00
287511,$416.00
314453,$396.00
317195,$548.00
322292,$416.00
398784,$888.00
445306,$937.00
456641,$416.00
458561,$479.00
491280,$389.00
498126,$416.00
522237,$583.00
537674,"$6,003.00"
537675,$583.00
554123,$416.00
627240,$409.00
685820,$430.00
732687,$312.00
762579,"$1,728.00"
824570,$361.00
829407,$298.00
851984,$271.00
855090,$250.00
873692,$680.00
906434,$687.00
940126,$618.00
975146,$486.00
1001527,$416.00
1087381,$555.00
1115437,$708.00
1124875,$222.00
1160338,$972.00
1160910,$500.00
1165040,$132.00
1165067,$507.00
1198579,$597.00
1199365,$451.00
1237187,$888.00
1276777,$763.00
1285333,$236.00
1302948,$708.00
1303113,$979.00
1303170,"$1,152.00"
1325945,$271.00
1370541,$62.00
1383368,$111.00
1484562,$125.00
1491640,$340.00
1521874,$167.00
1543047,$291.00
1635589,$201.00
1642183,$229.00
1643534,$347.00
1661849,$673.00
1694369,$680.00
1754829,$701.00
1777848,$500.00
1779178,$125.00
1784379,$160.00
1787002,$201.00
1787751,$555.00
1815338,$97.00
1834479,$118.00
1834587,$118.00
1837260,$125.00
1900447,$902.00
1925662,$326.00
1941773,$347.00
1941997,$368.00
1942067,$430.00
2005158,$222.00
2022824,$396.00
2029856,$389.00
2077431,$285.00
2098657,$500.00
2139790,$285.00
2190095,$951.00
2229512,$208.00
2239821,$687.00
2251958,$187.00
2414593,$569.00
2432965,$403.00
2433033,$403.00
2433122,$500.00
2540862,"$1,110.00"
2556768,"$1,902.00"
2560741,$298.00
2569093,"$3,123.00"
2634250,"$1,485.00"
2695453,$548.00
2695751,$187.00
2695845,$167.00
2696267,$153.00
2717860,$278.00
2719982,$278.00
2764914,$215.00
2779504,"$1,041.00"
2779901,$847.00
2779990,$958.00
2797791,$951.00
2827217,$895.00
2834282,$167.00
2889922,$979.00
2989696,$298.00
3015545,$167.00
3049628,$999.00
3069570,$951.00
3077753,$250.00
3105131,$423.00
3114942,"$1,499.00"
3116888,$611.00
3139576,$201.00
3200395,$888.00
3211028,$243.00
3231112,"$1,388.00"
3243363,$160.00
3344827,$111.00
3371149,$611.00
3387246,$340.00
3387406,$340.00
3389315,"$1,499.00"
3416332,$312.00
3429464,$389.00
3499185,$618.00
3518354,$264.00
3571646,$403.00
3649223,$271.00
3681827,$791.00
3714901,$361.00
3725519,$194.00
3734120,$361.00
3783403,$430.00
3793864,$597.00
3795645,$881.00
3795992,"$1,152.00"
3796163,$701.00
3802970,$798.00
3803542,$652.00
3804282,$243.00
3813723,$597.00
3821936,$597.00
3823511,$396.00
3825626,$451.00
3863360,$208.00
3865812,$250.00
3866222,$139.00
3878233,$340.00
3899392,$180.00
3907916,$451.00
3927018,$750.00
3953376,$500.00
3953745,$798.00
3963178,$694.00
3971474,"$1,548.00"
4009069,$625.00
4009332,$576.00
4016289,"$1,048.00"
4018161,$951.00
4018389,"$1,999.00"
4025985,$951.00
4028276,$180.00
4028395,$167.00
4028476,$264.00
4028766,$229.00
4028873,$264.00
4041258,$597.00
4056031,$298.00
4069460,$153.00
4085687,$750.00
4091552,$403.00
4093392,$867.00
4102482,$500.00
4102639,$597.00
4106251,$902.00
4114120,$201.00
4152653,"$1,041.00"
4175383,$201.00
4202945,$125.00
4212219,$180.00
4212500,$264.00
4219257,$340.00
4219591,$368.00
4222923,$340.00
4239918,$909.00
4258685,$285.00
4278904,$229.00
4280214,$229.00
4305365,$139.00
4305366,$97.00
4319728,$174.00
4334443,$548.00
4408558,$153.00
4408777,$312.00
4415395,$396.00
4457180,$465.00
4494508,$680.00
4559894,$389.00
4585254,$312.00
4610554,$479.00
4625941,$527.00
4640119,$285.00
4695530,$97.00
4739385,$257.00
4741091,$479.00
4746548,$569.00
4778028,$97.00
4795169,$597.00
4812705,$132.00
4825764,$340.00
4826078,"$3,296.00"
4827732,$416.00
4850257,$125.00
4857138,$236.00
4864988,$243.00
4878955,$208.00
4899894,$479.00
4911685,"$1,180.00"
4917080,$194.00
4920411,$257.00
4920703,$153.00
4951287,$222.00
4982247,$347.00
4990531,"$1,610.00"
4995564,$229.00
4998951,"$1,388.00"
5022725,$201.00
5032897,$382.00
5069708,$361.00
5071177,$271.00
5087466,$298.00
5101112,$264.00
5135190,$229.00
5137146,$652.00
5138122,$132.00
5149320,$250.00
5176288,$250.00
5176383,$111.00
5177323,$76.00
5177457,$97.00
5177578,$69.00
5234607,$583.00
5257726,$902.00
5257727,$722.00
5262411,$361.00
5281548,$215.00
5313865,$416.00
5320059,$527.00
5354823,"$1,041.00"
5355394,$416.00
5433892,$298.00
5448115,$597.00
5473522,$590.00
5491823,$389.00
5500096,"$2,637.00"
5512411,$645.00
5517546,$340.00
5517598,$500.00
5517711,$139.00
5571880,$153.00
5572523,$90.00
5573471,$167.00
