id,price
44054,$839.00
100213,"$1,198.00"
114384,$667.00
114465,$617.00
114475,$617.00
128496,$412.00
161902,$397.00
162144,$711.00
279078,$397.00
282825,$674.00
287026,$420.00
317195,$546.00
322292,$441.00
445306,$960.00
456641,$441.00
458561,$484.00
491280,$397.00
498126,$420.00
537674,"$8,903.00"
554123,$412.00
627240,$420.00
685820,$427.00
732687,$320.00
762579,"$1,337.00"
818559,$498.00
818560,$496.00
824570,$491.00
829407,$306.00
851984,$277.00
855090,$256.00
873692,$683.00
906434,$704.00
940126,$619.00
1001527,$498.00
1087381,$560.00
1115437,$704.00
1124875,$164.00
1198579,$683.00
1276777,$782.00
1285333,$256.00
1302948,$782.00
1303113,$981.00
1303170,"$1,152.00"
1325945,$299.00
1431859,"$2,844.00"
1484562,$85.00
1521874,$170.00
1543047,$299.00
1635589,$199.00
1642183,$504.00
1643534,$377.00
1661849,$761.00
1694369,$697.00
1777848,$498.00
1783832,"$4,999.00"
1784379,$164.00
1787751,$709.00
1834479,$121.00
1834587,$121.00
1900447,$922.00
1925662,$427.00
1941773,$448.00
1941997,$491.00
1942067,$491.00
2022824,$398.00
2029856,$491.00
2077431,$292.00
2098657,$504.00
2190095,$953.00
2229512,$199.00
2432965,$398.00
2433033,$398.00
2433122,$498.00
2540862,"$1,280.00"
2634250,"$1,486.00"
2717860,$277.00
2719982,$277.00
2779504,"$1,067.00"
2779901,$868.00
2797791,$953.00
2834282,$171.00
2889922,$981.00
2989696,$299.00
3015545,$170.00
3069570,$953.00
3077753,$248.00
3114942,"$1,500.00"
3116888,$624.00
3139576,$220.00
3200395,$910.00
3211028,$249.00
3231112,"$1,422.00"
3387246,$356.00
3389315,"$1,500.00"
3416332,$320.00
3429464,$988.00
3499185,$612.00
3518354,$263.00
3571646,$398.00
3649223,$270.00
3681827,$787.00
3698598,$582.00
3714901,$391.00
3793864,$597.00
3795645,$882.00
3795992,"$1,152.00"
3796163,$697.00
3802970,$796.00
3803542,$647.00
3804282,$263.00
3813723,$597.00
3821936,$597.00
3863360,$206.00
3866222,$149.00
3927018,$747.00
3949173,"$4,999.00"
3953376,$504.00
3953745,$801.00
3963178,$697.00
3971474,"$1,553.00"
3995709,$979.00
4009069,$626.00
4009332,$676.00
4016289,"$1,052.00"
4018161,$953.00
4018389,"$1,998.00"
4025985,$953.00
4028276,$178.00
4028395,$164.00
4028476,$263.00
4028766,$228.00
4028873,$263.00
4041258,$647.00
4056031,$298.00
4069460,$149.00
4085687,$747.00
4091552,$397.00
4093392,$868.00
4106251,$996.00
4113787,$882.00
4121250,"$1,180.00"
4121354,"$1,579.00"
4121580,$981.00
4152653,"$1,064.00"
4165566,$882.00
4165673,$882.00
4175383,$206.00
4219257,$356.00
4258685,$284.00
4278904,$235.00
4280214,$235.00
4305365,$164.00
4305366,$107.00
4351917,$100.00
4408558,$149.00
4408777,$306.00
4415395,$441.00
4457180,$468.00
4494508,$683.00
4585254,$313.00
4610554,$476.00
4625941,$505.00
4640119,$292.00
4739385,$262.00
4741091,$482.00
4746548,$569.00
4778028,$99.00
4788459,$498.00
4795169,$597.00
4812705,$128.00
4825764,$340.00
4826078,"$3,299.00"
4827732,$418.00
4850257,$178.00
4857138,$242.00
4878955,$206.00
4899894,$476.00
4917080,$206.00
4951287,$228.00
4982247,$334.00
4990531,"$1,607.00"
4995564,$227.00
4998951,"$1,418.00"
5022725,$199.00
5032897,$377.00
5063347,$156.00
5071177,$269.00
5087466,$299.00
5101112,$263.00
5137146,$782.00
5138122,$128.00
5149320,$249.00
5257726,$801.00
5257727,$723.00
5262411,$355.00
5281548,$220.00
5313865,$420.00
5354823,"$1,067.00"
5491823,$391.00
5512411,$747.00
5517546,$356.00
5517598,$498.00
5517711,$142.00
5572523,$92.00
5577084,$697.00
5608398,$377.00
5611781,"$1,799.00"
5622017,$199.00
5631410,$277.00
5644182,$199.00
5654076,"$1,596.00"
5709715,$697.00
5722321,$199.00
5740388,$92.00
5741741,$213.00
5741800,$299.00
5764136,$484.00
5777362,$356.00
5828761,$228.00
5863936,$199.00
5875406,$420.00
5887641,$277.00
5894312,$235.00
5905794,$647.00
5912245,$170.00
5921917,$319.00
5982248,$569.00
5982385,$199.00
5993502,$356.00
6006911,$597.00
6019307,$397.00
6058402,$199.00
6067156,$199.00
6073229,$355.00
6086159,$597.00
6094759,$306.00
6095652,$100.00
6115173,$178.00
6121324,$156.00
6130218,$100.00
6134230,"$1,500.00"
6142103,$498.00
6163631,"$1,998.00"
6190598,$206.00
6203040,$114.00
6203323,$149.00
6207089,$796.00
6223892,$491.00
6232044,$801.00
6243028,$801.00
6243357,$796.00
6243409,$889.00
6262650,$177.00
6279324,$418.00
6285956,$242.00
6293257,$363.00
6293274,"$1,998.00"
6300290,"$1,152.00"
6317579,$220.00
6328369,$356.00
6333514,$299.00
6363475,$340.00
6368255,$370.00
