id,price
44054,$836.00
100213,"$1,197.00"
128496,$411.00
161902,$397.00
162144,$708.00
279078,$397.00
282825,$673.00
287026,$418.00
317195,$545.00
322292,$439.00
445306,$956.00
456641,$439.00
458561,$482.00
491280,$397.00
498126,$418.00
537674,"$8,901.00"
554123,$418.00
627240,$418.00
685820,$425.00
732687,$319.00
762579,"$1,331.00"
818559,$496.00
818560,$496.00
824570,$489.00
829407,$304.00
851984,$276.00
855090,$255.00
873692,$680.00
906434,$701.00
940126,$623.00
975146,$489.00
1001527,$496.00
1087381,$559.00
1115437,$708.00
1124875,$163.00
1198579,$687.00
1276777,$779.00
1285333,$255.00
1302948,$786.00
1303113,$977.00
1303170,"$1,154.00"
1431859,"$2,833.00"
1484562,$85.00
1521874,$170.00
1543047,$297.00
1635589,$198.00
1643534,$375.00
1661849,$758.00
1694369,$694.00
1777848,$503.00
1784379,$163.00
1787002,$198.00
1787751,$708.00
1834479,$120.00
1834587,$120.00
1900447,$921.00
1925662,$425.00
1941773,$446.00
1941997,$489.00
1942067,$489.00
2022824,$397.00
2029856,$489.00
2077431,$290.00
2098657,$503.00
2190095,$949.00
2229512,$198.00
2432965,$397.00
2433033,$397.00
2433122,$503.00
2540862,"$1,275.00"
2634250,"$1,487.00"
2717860,$283.00
2719982,$283.00
2757683,$397.00
2779504,"$1,062.00"
2779901,$864.00
2797791,$949.00
2834282,$170.00
2889922,$977.00
2989696,$297.00
3015545,$170.00
3069570,$949.00
3077753,$248.00
3114942,"$1,501.00"
3116888,$623.00
3139576,$220.00
3200395,$906.00
3211028,$248.00
3231112,"$1,416.00"
3387246,$361.00
3389315,"$1,501.00"
3416332,$319.00
3429464,$991.00
3499185,$616.00
3518354,$269.00
3571646,$397.00
3649223,$269.00
3681827,$786.00
3714901,$389.00
3793864,$602.00
3795645,$878.00
3795992,"$1,154.00"
3796163,$701.00
3802970,$800.00
3803542,$651.00
3804282,$255.00
3813723,$602.00
3821936,$602.00
3863360,$212.00
3866222,$149.00
3927018,$751.00
3949173,"$5,000.00"
3953376,$503.00
