date,n_listings
2020-10-1,4492
2020-7-1,6615
2020-8-1,5907
2020-9-1,5199
2020-6-1,7323
2020-5-1,7368
2020-4-1,7395
2020-3-1,7713
2020-2-1,8047
2020-1-1,7781
2019-12-1,8000
2019-11-1,7857
2019-10-1,7794
2019-9-1,7675
2019-8-1,7907
2019-7-1,8033
2019-6-1,8293
2019-5-1,8325
2019-4-1,8090
2019-3-1,7975
