date,n_listings
2020-10-1,2099
2020-9-1,2074
2020-8-1,2021
2020-7-1,2214
2020-6-1,2407
2020-5-1,2387
2020-4-1,2440
2020-3-1,2496
2020-2-1,2516
2020-1-1,2484
2019-12-1,2452
2019-11-1,2441
2019-10-1,2411
2019-9-1,2342
2019-8-1,2278
2019-7-1,2219
2019-6-1,2170
2019-5-1,2143
2019-4-1,2119
2019-3-1,2084
2019-2-1,2053
2019-1-1,2029
2018-12-1,1962
2018-11-1,1960
2018-10-1,1935
2018-9-1,1907
2018-8-1,1827
2018-7-1,1799
2018-5-1,1661
2018-6-1,1730
2018-4-1,1592
2016-4-1,864
