date,n_listings
2020-10-1,3153
2020-7-1,3938
2020-8-1,3676
2020-9-1,3414
2020-6-1,4200
2020-5-1,4256
2020-4-1,4478
2020-3-1,4868
2020-2-1,4951
2020-1-1,4860
2019-12-1,4964
2019-11-1,4865
2019-10-1,4794
2019-9-1,4601
2019-8-1,4541
2019-7-1,4588
2019-6-1,4511
2019-5-1,4659
2019-4-1,4686
2019-3-1,4668
2019-2-1,4808
2019-1-1,4766
2018-12-1,5106
2018-11-1,5222
2018-10-1,5105
2018-9-1,5089
2018-8-1,4984
2018-7-1,4853
2018-5-1,4559
2018-6-1,4706
2018-4-1,4412
2017-11-1,3918
2016-5-1,2505
