,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2009-12-01,-1490.5337666233577,-3495.315572754971,2267.966193765629,-1490.5337666233577,-1490.5337666233577,817.1702780998417,817.1702780998417,817.1702780998417,817.1702780998417,817.1702780998417,817.1702780998417,0.0,0.0,0.0,-673.363488523516
1,2010-03-01,-1339.8867009287458,-3598.978230280985,2399.257230997277,-1339.8867009287458,-1339.8867009287458,823.479108847424,823.479108847424,823.479108847424,823.479108847424,823.479108847424,823.479108847424,0.0,0.0,0.0,-516.4075920813218
2,2010-05-01,-1237.7814675135087,-5331.962006730606,721.8062069910435,-1237.7814675135087,-1237.7814675135087,-1150.5269287551907,-1150.5269287551907,-1150.5269287551907,-1150.5269287551907,-1150.5269287551907,-1150.5269287551907,0.0,0.0,0.0,-2388.3083962686997
3,2010-07-01,-1135.6762340982716,-4529.54279331101,1353.1661018012721,-1135.6762340982716,-1135.6762340982716,-603.5767566231109,-603.5767566231109,-603.5767566231109,-603.5767566231109,-603.5767566231109,-603.5767566231109,0.0,0.0,0.0,-1739.2529907213825
4,2010-08-01,-1083.786689247905,-4913.321546382476,1110.3303037231785,-1083.786689247905,-1083.786689247905,-737.0786905132215,-737.0786905132215,-737.0786905132215,-737.0786905132215,-737.0786905132215,-737.0786905132215,0.0,0.0,0.0,-1820.8653797611266
5,2010-09-01,-1031.8971441432584,-4780.282715010234,1464.4368637682394,-1031.8971441432584,-1031.8971441432584,-622.4764514906651,-622.4764514906651,-622.4764514906651,-622.4764514906651,-622.4764514906651,-622.4764514906651,0.0,0.0,0.0,-1654.3735956339235
6,2010-10-01,-981.6814553323097,-3902.2416404803625,1977.1788018604473,-981.6814553323097,-981.6814553323097,-29.91335306026068,-29.91335306026068,-29.91335306026068,-29.91335306026068,-29.91335306026068,-29.91335306026068,0.0,0.0,0.0,-1011.5948083925704
7,2010-11-01,-929.7919102276628,-2882.9507113331383,3182.5403283010846,-929.7919102276628,-929.7919102276628,1093.244551788728,1093.244551788728,1093.244551788728,1093.244551788728,1093.244551788728,1093.244551788728,0.0,0.0,0.0,163.4526415610651
8,2010-12-01,-879.5762214167142,-3108.11980335458,3076.732671417467,-879.5762214167142,-879.5762214167142,803.2349039948966,803.2349039948966,803.2349039948966,803.2349039948966,803.2349039948966,803.2349039948966,0.0,0.0,0.0,-76.34131742181762
9,2011-01-01,-827.6866758762353,-2064.3665917771464,3739.6506610063025,-827.6866758762353,-827.6866758762353,1615.9482510449593,1615.9482510449593,1615.9482510449593,1615.9482510449593,1615.9482510449593,1615.9482510449593,0.0,0.0,0.0,788.261575168724
