,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2011-05-01,-200.64102848843223,-664.4724189329943,146.82113726663874,-200.64102848843223,-200.64102848843223,-61.91092802849049,-61.91092802849049,-61.91092802849049,-61.91092802849049,-61.91092802849049,-61.91092802849049,0.0,0.0,0.0,-262.5519565169227
1,2011-06-01,-189.86073855469394,-642.7048521221976,173.88723490148726,-189.86073855469394,-189.86073855469394,-45.420820464021936,-45.420820464021936,-45.420820464021936,-45.420820464021936,-45.420820464021936,-45.420820464021936,0.0,0.0,0.0,-235.28155901871588
2,2011-07-01,-179.42819990914074,-520.9244841170773,249.68415642092785,-179.42819990914074,-179.42819990914074,56.538549291054004,56.538549291054004,56.538549291054004,56.538549291054004,56.538549291054004,56.538549291054004,0.0,0.0,0.0,-122.88965061808673
3,2011-08-01,-168.64790997540243,-514.6804403333851,285.45579036109746,-168.64790997540243,-168.64790997540243,49.723812784078504,49.723812784078504,49.723812784078504,49.723812784078504,49.723812784078504,49.723812784078504,0.0,0.0,0.0,-118.92409719132392
4,2011-09-01,-157.86762004166417,-567.4214056866439,256.18595165674867,-157.86762004166417,-157.86762004166417,-4.28095110972004,-4.28095110972004,-4.28095110972004,-4.28095110972004,-4.28095110972004,-4.28095110972004,0.0,0.0,0.0,-162.1485711513842
5,2011-10-01,-147.43508134493388,-612.4068617548891,173.75784549154193,-147.43508134493388,-147.43508134493388,-52.5098837124904,-52.5098837124904,-52.5098837124904,-52.5098837124904,-52.5098837124904,-52.5098837124904,0.0,0.0,0.0,-199.94496505742427
6,2011-11-01,-136.65479135831256,-544.2642056088602,300.1339002141763,-136.65479135831256,-136.65479135831256,1.581958144134763,1.581958144134763,1.581958144134763,1.581958144134763,1.581958144134763,1.581958144134763,0.0,0.0,0.0,-135.0728332141778
7,2011-12-01,-126.22225266158227,-464.6686917089816,337.68895141934865,-126.22225266158227,-126.22225266158227,58.83003330661946,58.83003330661946,58.83003330661946,58.83003330661946,58.83003330661946,58.83003330661946,0.0,0.0,0.0,-67.3922193549628
8,2012-01-01,-115.4419625754935,-377.23049519146366,475.3304362949469,-115.4419625754935,-115.4419625754935,160.53419520085762,160.53419520085762,160.53419520085762,160.53419520085762,160.53419520085762,160.53419520085762,0.0,0.0,0.0,45.09223262536412
9,2012-02-01,-104.66167248940472,-485.17410856122007,300.4029862100827,-104.66167248940472,-104.66167248940472,1.8539292189396404,1.8539292189396404,1.8539292189396404,1.8539292189396404,1.8539292189396404,1.8539292189396404,0.0,0.0,0.0,-102.80774327046508
10,2012-03-01,-94.57688498951521,-547.4799081842262,259.3834945176915,-94.57688498951521,-94.57688498951521,-59.03324899927531,-59.03324899927531,-59.03324899927531,-59.03324899927531,-59.03324899927531,-59.03324899927531,0.0,0.0,0.0,-153.61013398879052
11,2012-04-01,-83.79659490342645,-559.7620318869973,244.9282786330136,-83.79659490342645,-83.79659490342645,-97.17168251334562,-97.17168251334562,-97.17168251334562,-97.17168251334562,-97.17168251334562,-97.17168251334562,0.0,0.0,0.0,-180.96827741677208
12,2012-05-01,-73.3640559448394,-525.7549813842031,260.2185126882893,-73.3640559448394,-73.3640559448394,-68.22090677617247,-68.22090677617247,-68.22090677617247,-68.22090677617247,-68.22090677617247,-68.22090677617247,0.0,0.0,0.0,-141.58496272101186
13,2012-06-01,-62.583765687632784,-490.1706880874785,307.17207025737287,-62.583765687632784,-62.583765687632784,-37.70926478183428,-37.70926478183428,-37.70926478183428,-37.70926478183428,-37.70926478183428,-37.70926478183428,0.0,0.0,0.0,-100.29303046946706
14,2012-07-01,-52.15122672904575,-402.4491641471324,414.66667104997055,-52.15122672904575,-52.15122672904575,66.1978932091792,66.1978932091792,66.1978932091792,66.1978932091792,66.1978932091792,66.1978932091792,0.0,0.0,0.0,14.046666480133446
15,2012-08-01,-41.37093640487177,-382.142918184821,410.160290817927,-41.37093640487177,-41.37093640487177,47.153718484604916,47.153718484604916,47.153718484604916,47.153718484604916,47.153718484604916,47.153718484604916,0.0,0.0,0.0,5.7827820797331455
16,2012-09-01,-30.590646080697816,-448.5425873715782,357.98220390687686,-30.590646080697816,-30.590646080697816,-7.978084377748371,-7.978084377748371,-7.978084377748371,-7.978084377748371,-7.978084377748371,-7.978084377748371,0.0,0.0,0.0,-38.56873045844619
17,2012-10-01,-20.158107057303674,-462.0397350560015,307.7617827549616,-20.158107057303674,-20.158107057303674,-64.96774157432877,-64.96774157432877,-64.96774157432877,-64.96774157432877,-64.96774157432877,-64.96774157432877,0.0,0.0,0.0,-85.12584863163244
18,2012-11-01,-9.377816733129757,-418.61439043591207,438.53567825500875,-9.377816733129757,-9.377816733129757,20.87855102017829,20.87855102017829,20.87855102017829,20.87855102017829,20.87855102017829,20.87855102017829,0.0,0.0,0.0,11.500734287048532
19,2012-12-01,1.05472235561525,-348.7881590824042,458.0299848286573,1.05472235561525,1.05472235561525,58.062850319947806,58.062850319947806,58.062850319947806,58.062850319947806,58.062850319947806,58.062850319947806,0.0,0.0,0.0,59.11757267556305
20,2013-01-01,11.835012747318466,-254.76372720350983,548.3554454813188,11.835012747318466,11.835012747318466,142.1531177924425,142.1531177924425,142.1531177924425,142.1531177924425,142.1531177924425,142.1531177924425,0.0,0.0,0.0,153.98813053976096
21,2013-02-01,22.61530313902165,-332.7903346607268,440.44642168497455,22.61530313902165,22.61530313902165,14.7786814393534,14.7786814393534,14.7786814393534,14.7786814393534,14.7786814393534,14.7786814393534,0.0,0.0,0.0,37.39398457837505
22,2013-03-01,32.352339621850334,-423.5972487439774,388.3183370627471,32.352339621850334,32.352339621850334,-60.11303396682024,-60.11303396682024,-60.11303396682024,-60.11303396682024,-60.11303396682024,-60.11303396682024,0.0,0.0,0.0,-27.760694344969906
23,2013-04-01,43.13263014173756,-439.1845548171731,376.00869824828266,43.13263014173756,43.13263014173756,-93.60243458849894,-93.60243458849894,-93.60243458849894,-93.60243458849894,-93.60243458849894,-93.60243458849894,0.0,0.0,0.0,-50.46980444676138
24,2013-05-01,53.56516935453166,-420.18734821369156,394.81252209610483,53.56516935453166,53.56516935453166,-66.02962786692258,-66.02962786692258,-66.02962786692258,-66.02962786692258,-66.02962786692258,-66.02962786692258,0.0,0.0,0.0,-12.46445851239092
25,2013-06-01,64.34545987441898,-363.37281955131954,397.1302743423096,64.34545987441898,64.34545987441898,-40.205711758169855,-40.205711758169855,-40.205711758169855,-40.205711758169855,-40.205711758169855,-40.205711758169855,0.0,0.0,0.0,24.139748116249123
26,2013-07-01,74.78000554464101,-233.92707275262558,579.3348179552596,74.78000554464101,74.78000554464101,62.96145641567769,62.96145641567769,62.96145641567769,62.96145641567769,62.96145641567769,62.96145641567769,0.0,0.0,0.0,137.7414619603187
27,2013-08-01,85.56236940387045,-297.1872166872915,534.2904387466721,85.56236940387045,85.56236940387045,47.942016526027594,47.942016526027594,47.942016526027594,47.942016526027594,47.942016526027594,47.942016526027594,0.0,0.0,0.0,133.50438592989804
28,2013-09-01,96.34473326309988,-314.14810318820037,499.14693117505414,96.34473326309988,96.34473326309988,-6.792619621667715,-6.792619621667715,-6.792619621667715,-6.792619621667715,-6.792619621667715,-6.792619621667715,0.0,0.0,0.0,89.55211364143217
29,2013-10-01,106.77927893332189,-356.1759680108282,483.7017053444062,106.77927893332189,106.77927893332189,-60.745914375537446,-60.745914375537446,-60.745914375537446,-60.745914375537446,-60.745914375537446,-60.745914375537446,0.0,0.0,0.0,46.033364557784445
30,2013-11-01,118.12521729310272,-287.0109016573092,510.6714966770775,118.12521729310272,118.12521729310272,14.493185182130665,14.493185182130665,14.493185182130665,14.493185182130665,14.493185182130665,14.493185182130665,0.0,0.0,0.0,132.61840247523338
31,2013-12-01,129.10515764127774,-242.616535242661,578.5287531418853,129.10515764127774,129.10515764127774,58.19159577473655,58.19159577473655,58.19159577473655,58.19159577473655,58.19159577473655,58.19159577473655,0.0,0.0,0.0,187.2967534160143
32,2014-01-01,140.45109600105866,-75.53573181351888,665.7548314158422,140.45109600105866,140.45109600105866,148.38371966212128,148.38371966212128,148.38371966212128,148.38371966212128,148.38371966212128,148.38371966212128,0.0,0.0,0.0,288.83481566317994
33,2014-02-01,152.71361353419624,-237.33723684103177,581.6007049922204,152.71361353419624,152.71361353419624,10.555627085482211,10.555627085482211,10.555627085482211,10.555627085482211,10.555627085482211,10.555627085482211,0.0,0.0,0.0,163.26924061967844
34,2014-03-01,163.78943582219154,-296.9279064625036,531.2158989324753,163.78943582219154,163.78943582219154,-61.07373044070677,-61.07373044070677,-61.07373044070677,-61.07373044070677,-61.07373044070677,-61.07373044070677,0.0,0.0,0.0,102.71570538148477
35,2014-04-01,176.0519533553291,-295.8672909632949,491.94529678474737,176.0519533553291,176.0519533553291,-89.96142903621099,-89.96142903621099,-89.96142903621099,-89.96142903621099,-89.96142903621099,-89.96142903621099,0.0,0.0,0.0,86.0905243191181
36,2014-05-01,187.91890580675266,-271.2389226945958,532.4444961324526,187.91890580675266,187.91890580675266,-63.92526034911492,-63.92526034911492,-63.92526034911492,-63.92526034911492,-63.92526034911492,-63.92526034911492,0.0,0.0,0.0,123.99364545763774
37,2014-06-01,201.3379422738593,-230.80716528540523,593.1136140139076,201.3379422738593,201.3379422738593,-42.77701143850662,-42.77701143850662,-42.77701143850662,-42.77701143850662,-42.77701143850662,-42.77701143850662,0.0,0.0,0.0,158.56093083535268
38,2014-07-01,214.32410659686573,-150.81655877752644,692.727911654331,214.32410659686573,214.32410659686573,59.74042918990426,59.74042918990426,59.74042918990426,59.74042918990426,59.74042918990426,59.74042918990426,0.0,0.0,0.0,274.06453578676997
39,2014-08-01,227.7431430639724,-147.3603791177452,680.39833784087,227.7431430639724,227.7431430639724,48.798711392244336,48.798711392244336,48.798711392244336,48.798711392244336,48.798711392244336,48.798711392244336,0.0,0.0,0.0,276.54185445621675
40,2014-09-01,241.1621795310791,-195.34602580724774,628.5763421846464,241.1621795310791,241.1621795310791,-5.5595793001472185,-5.5595793001472185,-5.5595793001472185,-5.5595793001472185,-5.5595793001472185,-5.5595793001472185,0.0,0.0,0.0,235.60260023093187
41,2014-10-01,255.33074436364907,-222.41074193847936,591.1097303176887,255.33074436364907,255.33074436364907,-56.59210129078987,-56.59210129078987,-56.59210129078987,-56.59210129078987,-56.59210129078987,-56.59210129078987,0.0,0.0,0.0,198.7386430728592
42,2014-11-01,269.9715946906382,-139.38291509818566,656.1220554714992,269.9715946906382,269.9715946906382,8.059197108479712,8.059197108479712,8.059197108479712,8.059197108479712,8.059197108479712,8.059197108479712,0.0,0.0,0.0,278.03079179911794
43,2014-12-01,284.1401595232083,-61.67876222124833,774.0319206397348,284.1401595232083,284.1401595232083,58.447722573542386,58.447722573542386,58.447722573542386,58.447722573542386,58.447722573542386,58.447722573542386,0.0,0.0,0.0,342.58788209675066
44,2015-01-01,299.8779474173876,56.7685334012993,880.5963499170142,299.8779474173876,299.8779474173876,154.51254610713315,154.51254610713315,154.51254610713315,154.51254610713315,154.51254610713315,154.51254610713315,0.0,0.0,0.0,454.3904935245207
45,2015-02-01,315.61573531156694,-59.942244947901955,756.4928428886977,315.61573531156694,315.61573531156694,6.245645882343054,6.245645882343054,6.245645882343054,6.245645882343054,6.245645882343054,6.245645882343054,0.0,0.0,0.0,321.86138119391
