,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2010-03-01,-402.7728106377028,-1041.0163700994692,-59.9654843336519,-402.7728106377028,-402.7728106377028,-135.0283749204046,-135.0283749204046,-135.0283749204046,-135.0283749204046,-135.0283749204046,-135.0283749204046,0.0,0.0,0.0,-537.8011855581074
1,2010-05-01,-374.840710956397,-793.6151613208747,207.6190506360428,-374.840710956397,-374.840710956397,84.21560919609848,84.21560919609848,84.21560919609848,84.21560919609848,84.21560919609848,84.21560919609848,0.0,0.0,0.0,-290.62510176029855
2,2011-06-01,-193.5110146646417,-572.8659158573614,437.12244643316205,-193.5110146646417,-193.5110146646417,125.65893673853643,125.65893673853643,125.65893673853643,125.65893673853643,125.65893673853643,125.65893673853643,0.0,0.0,0.0,-67.85207792610527
3,2011-07-01,-179.77391646072084,-551.3611319472693,459.37170175516,-179.77391646072084,-179.77391646072084,117.84178809505305,117.84178809505305,117.84178809505305,117.84178809505305,117.84178809505305,117.84178809505305,0.0,0.0,0.0,-61.93212836566779
4,2011-08-01,-165.57891498333598,-289.21311347426865,735.2418213115907,-165.57891498333598,-165.57891498333598,344.9992129976217,344.9992129976217,344.9992129976217,344.9992129976217,344.9992129976217,344.9992129976217,0.0,0.0,0.0,179.42029801428575
5,2011-09-01,-151.383913039348,-508.9379790040054,516.2621165583412,-151.383913039348,-151.383913039348,134.60658936920666,134.60658936920666,134.60658936920666,134.60658936920666,134.60658936920666,134.60658936920666,0.0,0.0,0.0,-16.777323670141328
6,2011-10-01,-137.6468143838758,-657.7816581364858,339.5130533808666,-137.6468143838758,-137.6468143838758,-39.399602125164975,-39.399602125164975,-39.399602125164975,-39.399602125164975,-39.399602125164975,-39.399602125164975,0.0,0.0,0.0,-177.0464165090408
7,2011-11-01,-123.45181243988787,-788.9573390681765,284.72368562817,-123.45181243988787,-123.45181243988787,-119.83900302895402,-119.83900302895402,-119.83900302895402,-119.83900302895402,-119.83900302895402,-119.83900302895402,0.0,0.0,0.0,-243.2908154688419
8,2011-12-01,-109.71471347569837,-711.6668802824151,276.83610086451426,-109.71471347569837,-109.71471347569837,-91.24042586897016,-91.24042586897016,-91.24042586897016,-91.24042586897016,-91.24042586897016,-91.24042586897016,0.0,0.0,0.0,-200.95513934466854
9,2012-01-01,-95.5197112127026,-739.2800223120574,283.02050868820396,-95.5197112127026,-95.5197112127026,-138.18783197061936,-138.18783197061936,-138.18783197061936,-138.18783197061936,-138.18783197061936,-138.18783197061936,0.0,0.0,0.0,-233.70754318332195
10,2012-02-01,-81.32470894970682,-678.9468169667302,278.90558279978416,-81.32470894970682,-81.32470894970682,-139.34099685510373,-139.34099685510373,-139.34099685510373,-139.34099685510373,-139.34099685510373,-139.34099685510373,0.0,0.0,0.0,-220.66570580481056
11,2012-03-01,-68.0455132843236,-705.2399499401482,314.3276261303203,-68.0455132843236,-68.0455132843236,-113.47239317169063,-113.47239317169063,-113.47239317169063,-113.47239317169063,-113.47239317169063,-113.47239317169063,0.0,0.0,0.0,-181.51790645601423
12,2012-04-01,-53.85050806983412,-716.4813854472799,235.99036791803454,-53.85050806983412,-53.85050806983412,-189.73719457197572,-189.73719457197572,-189.73719457197572,-189.73719457197572,-189.73719457197572,-189.73719457197572,0.0,0.0,0.0,-243.58770264180984
13,2012-05-01,-40.11340624936043,-465.30139315620227,551.5101339385945,-40.11340624936043,-40.11340624936043,77.02726002702028,77.02726002702028,77.02726002702028,77.02726002702028,77.02726002702028,77.02726002702028,0.0,0.0,0.0,36.913853777659845
14,2012-06-01,-25.918401034870854,-401.9722163512111,571.8629007778746,-25.918401034870854,-25.918401034870854,119.26441620852782,119.26441620852782,119.26441620852782,119.26441620852782,119.26441620852782,119.26441620852782,0.0,0.0,0.0,93.34601517365697
15,2012-07-01,-12.18129921439721,-398.03460963325733,619.5851476189791,-12.18129921439721,-12.18129921439721,127.0082292374843,127.0082292374843,127.0082292374843,127.0082292374843,127.0082292374843,127.0082292374843,0.0,0.0,0.0,114.82693002308709
16,2012-08-01,2.0137060487954797,-157.86703356745147,824.2276978829708,2.0137060487954797,2.0137060487954797,332.76243008639307,332.76243008639307,332.76243008639307,332.76243008639307,332.76243008639307,332.76243008639307,0.0,0.0,0.0,334.77613613518855
17,2012-09-01,16.20871131198817,-353.3964094954761,641.8420963374042,16.20871131198817,16.20871131198817,134.34493881310425,134.34493881310425,134.34493881310425,134.34493881310425,134.34493881310425,134.34493881310425,0.0,0.0,0.0,150.55365012509242
18,2012-10-01,29.945813179593994,-501.5390564340907,482.9642884057321,29.945813179593994,29.945813179593994,-34.637361747107484,-34.637361747107484,-34.637361747107484,-34.637361747107484,-34.637361747107484,-34.637361747107484,0.0,0.0,0.0,-4.69154856751349
