date,n_listings
2020-10-1,3834
2020-8-1,5591
2020-9-1,4712
2020-7-1,6470
2020-6-1,6491
2020-5-1,6617
2020-4-1,6779
2020-3-1,6903
2020-2-1,6914
2020-1-1,6883
2019-12-1,6900
2019-11-1,6795
2019-10-1,6716
2019-9-1,6675
2019-8-1,6673
2019-7-1,6651
2019-6-1,6607
2019-5-1,6661
2019-4-1,6802
2019-3-1,6738
2019-2-1,6768
2019-1-1,6751
2018-12-1,6680
2018-11-1,7131
2018-10-1,7148
2018-9-1,7140
2018-8-1,7179
2018-7-1,7171
2018-6-1,7271
2018-5-1,7372
2018-4-1,7698
