listing_id,date
8521,2009-07-23
8521,2009-07-30
8521,2013-08-30
8521,2015-07-06
8521,2015-07-16
8521,2015-08-01
8521,2015-08-14
8521,2015-08-20
8521,2015-08-27
8521,2015-09-05
8521,2016-05-28
8521,2016-06-05
8521,2016-06-09
8521,2016-06-16
8521,2016-06-20
8521,2016-06-22
8521,2016-06-25
8521,2016-07-08
8521,2016-07-12
8521,2016-07-17
8521,2016-07-29
8521,2016-08-06
8521,2016-08-17
8521,2017-05-29
8521,2017-07-01
8521,2017-08-06
8521,2017-08-11
8521,2018-05-25
8521,2018-08-04
8521,2019-05-21
8521,2019-05-27
8521,2019-06-02
8521,2019-06-09
8521,2020-06-15
8521,2020-07-05
8521,2020-07-11
11169,2010-03-30
11169,2010-05-06
11169,2010-09-03
11169,2010-09-13
11169,2010-09-19
11169,2011-02-23
11169,2011-03-14
11169,2011-04-10
11169,2011-05-02
11169,2011-05-12
11169,2011-05-19
11169,2011-05-28
11169,2011-07-03
11169,2011-07-26
11169,2011-08-08
11169,2011-09-16
11169,2011-10-01
11169,2011-10-11
11169,2011-10-19
11169,2011-11-03
11169,2011-11-13
11169,2012-01-22
11169,2012-03-07
11169,2012-04-06
11169,2012-04-09
11169,2012-04-18
11169,2012-05-01
11169,2012-05-08
11169,2012-05-10
11169,2012-05-21
11169,2012-05-30
11169,2012-06-08
11169,2012-06-25
11169,2012-08-01
11169,2012-09-03
11169,2012-09-08
11169,2012-09-19
11169,2012-10-02
11169,2012-10-08
11169,2012-10-13
11169,2012-10-15
11169,2012-10-19
11169,2012-10-23
11169,2012-10-26
11169,2012-11-12
11169,2012-11-25
11169,2012-12-04
11169,2013-01-13
11169,2013-01-25
11169,2013-02-16
11169,2013-03-29
11169,2013-04-04
11169,2013-04-07
11169,2013-04-16
11169,2013-04-21
11169,2013-04-29
11169,2013-06-02
11169,2013-06-11
11169,2013-07-03
11169,2013-07-09
11169,2013-07-15
11169,2013-07-18
11169,2013-07-20
11169,2013-07-26
11169,2013-07-29
