date,n_listings
2020-10-1,157
2020-8-1,187
2020-9-1,172
2020-7-1,202
2020-6-1,207
2020-5-1,203
2020-4-1,211
2020-3-1,220
2020-2-1,214
2020-1-1,211
2019-12-1,217
2019-11-1,197
2019-10-1,199
2019-9-1,195
2019-8-1,201
2019-7-1,194
2019-6-1,185
2019-5-1,193
2019-4-1,193
2019-3-1,198
2019-2-1,200
2019-1-1,196
2018-12-1,192
2018-11-1,199
2018-10-1,197
2018-9-1,196
2018-8-1,218
