,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2011-05-01,-200.64102848843223,-629.3110961029396,147.52010687390532,-200.64102848843223,-200.64102848843223,-61.91092802849049,-61.91092802849049,-61.91092802849049,-61.91092802849049,-61.91092802849049,-61.91092802849049,0.0,0.0,0.0,-262.5519565169227
1,2011-06-01,-189.86073855469394,-634.634348487441,162.54145025892367,-189.86073855469394,-189.86073855469394,-45.420820464021936,-45.420820464021936,-45.420820464021936,-45.420820464021936,-45.420820464021936,-45.420820464021936,0.0,0.0,0.0,-235.28155901871588
2,2011-07-01,-179.42819990914074,-526.1754800416403,298.57887413081465,-179.42819990914074,-179.42819990914074,56.538549291054004,56.538549291054004,56.538549291054004,56.538549291054004,56.538549291054004,56.538549291054004,0.0,0.0,0.0,-122.88965061808673
3,2011-08-01,-168.64790997540243,-537.3910915452648,276.5539099803545,-168.64790997540243,-168.64790997540243,49.723812784078504,49.723812784078504,49.723812784078504,49.723812784078504,49.723812784078504,49.723812784078504,0.0,0.0,0.0,-118.92409719132392
4,2011-09-01,-157.86762004166417,-537.4482947152401,235.12399610882588,-157.86762004166417,-157.86762004166417,-4.28095110972004,-4.28095110972004,-4.28095110972004,-4.28095110972004,-4.28095110972004,-4.28095110972004,0.0,0.0,0.0,-162.1485711513842
5,2011-10-01,-147.43508134493388,-600.0041842310393,197.3983878997644,-147.43508134493388,-147.43508134493388,-52.5098837124904,-52.5098837124904,-52.5098837124904,-52.5098837124904,-52.5098837124904,-52.5098837124904,0.0,0.0,0.0,-199.94496505742427
6,2011-11-01,-136.65479135831256,-551.764443532337,265.3209595296892,-136.65479135831256,-136.65479135831256,1.581958144134763,1.581958144134763,1.581958144134763,1.581958144134763,1.581958144134763,1.581958144134763,0.0,0.0,0.0,-135.0728332141778
7,2011-12-01,-126.22225266158227,-444.8021248961871,344.42739500493104,-126.22225266158227,-126.22225266158227,58.83003330661946,58.83003330661946,58.83003330661946,58.83003330661946,58.83003330661946,58.83003330661946,0.0,0.0,0.0,-67.3922193549628
8,2012-01-01,-115.4419625754935,-370.4309846033776,423.3322689824891,-115.4419625754935,-115.4419625754935,160.53419520085762,160.53419520085762,160.53419520085762,160.53419520085762,160.53419520085762,160.53419520085762,0.0,0.0,0.0,45.09223262536412
9,2012-02-01,-104.66167248940472,-513.0968203769477,281.76998141067617,-104.66167248940472,-104.66167248940472,1.8539292189396404,1.8539292189396404,1.8539292189396404,1.8539292189396404,1.8539292189396404,1.8539292189396404,0.0,0.0,0.0,-102.80774327046508
10,2012-03-01,-94.57688498951521,-579.5057734471113,247.03953234671607,-94.57688498951521,-94.57688498951521,-59.03324899927531,-59.03324899927531,-59.03324899927531,-59.03324899927531,-59.03324899927531,-59.03324899927531,0.0,0.0,0.0,-153.61013398879052
11,2012-04-01,-83.79659490342645,-575.5383699885198,220.21312165683293,-83.79659490342645,-83.79659490342645,-97.17168251334562,-97.17168251334562,-97.17168251334562,-97.17168251334562,-97.17168251334562,-97.17168251334562,0.0,0.0,0.0,-180.96827741677208
12,2012-05-01,-73.3640559448394,-576.2723984658174,270.3035647845611,-73.3640559448394,-73.3640559448394,-68.22090677617247,-68.22090677617247,-68.22090677617247,-68.22090677617247,-68.22090677617247,-68.22090677617247,0.0,0.0,0.0,-141.58496272101186
13,2012-06-01,-62.583765687632784,-508.0968266085372,306.53071424834116,-62.583765687632784,-62.583765687632784,-37.70926478183428,-37.70926478183428,-37.70926478183428,-37.70926478183428,-37.70926478183428,-37.70926478183428,0.0,0.0,0.0,-100.29303046946706
14,2012-07-01,-52.15122672904575,-384.328240022962,418.3500953644261,-52.15122672904575,-52.15122672904575,66.1978932091792,66.1978932091792,66.1978932091792,66.1978932091792,66.1978932091792,66.1978932091792,0.0,0.0,0.0,14.046666480133446
15,2012-08-01,-41.37093640487177,-368.4297234447653,410.1619831029295,-41.37093640487177,-41.37093640487177,47.153718484604916,47.153718484604916,47.153718484604916,47.153718484604916,47.153718484604916,47.153718484604916,0.0,0.0,0.0,5.7827820797331455
16,2012-09-01,-30.590646080697816,-444.45455020943274,368.65697404095323,-30.590646080697816,-30.590646080697816,-7.978084377748371,-7.978084377748371,-7.978084377748371,-7.978084377748371,-7.978084377748371,-7.978084377748371,0.0,0.0,0.0,-38.56873045844619
17,2012-10-01,-20.158107057303674,-517.1729937265353,315.4163561783895,-20.158107057303674,-20.158107057303674,-64.96774157432877,-64.96774157432877,-64.96774157432877,-64.96774157432877,-64.96774157432877,-64.96774157432877,0.0,0.0,0.0,-85.12584863163244
18,2012-11-01,-9.377816733129757,-393.5440488607022,444.3886458419904,-9.377816733129757,-9.377816733129757,20.87855102017829,20.87855102017829,20.87855102017829,20.87855102017829,20.87855102017829,20.87855102017829,0.0,0.0,0.0,11.500734287048532
19,2012-12-01,1.05472235561525,-315.59539968139524,453.05472104907284,1.05472235561525,1.05472235561525,58.062850319947806,58.062850319947806,58.062850319947806,58.062850319947806,58.062850319947806,58.062850319947806,0.0,0.0,0.0,59.11757267556305
20,2013-01-01,11.835012747318466,-235.60876919469948,538.5511993997875,11.835012747318466,11.835012747318466,142.1531177924425,142.1531177924425,142.1531177924425,142.1531177924425,142.1531177924425,142.1531177924425,0.0,0.0,0.0,153.98813053976096
21,2013-02-01,22.61530313902165,-376.6086508799026,468.020902280537,22.61530313902165,22.61530313902165,14.7786814393534,14.7786814393534,14.7786814393534,14.7786814393534,14.7786814393534,14.7786814393534,0.0,0.0,0.0,37.39398457837505
22,2013-03-01,32.352339621850334,-436.8531522390474,377.8140361855254,32.352339621850334,32.352339621850334,-60.11303396682024,-60.11303396682024,-60.11303396682024,-60.11303396682024,-60.11303396682024,-60.11303396682024,0.0,0.0,0.0,-27.760694344969906
23,2013-04-01,43.13263014173756,-443.53486703697126,384.78262898809544,43.13263014173756,43.13263014173756,-93.60243458849894,-93.60243458849894,-93.60243458849894,-93.60243458849894,-93.60243458849894,-93.60243458849894,0.0,0.0,0.0,-50.46980444676138
24,2013-05-01,53.56516935453166,-425.91204785418324,396.49323188948983,53.56516935453166,53.56516935453166,-66.02962786692258,-66.02962786692258,-66.02962786692258,-66.02962786692258,-66.02962786692258,-66.02962786692258,0.0,0.0,0.0,-12.46445851239092
25,2013-06-01,64.34545987441898,-348.7618926105688,412.9598529943678,64.34545987441898,64.34545987441898,-40.205711758169855,-40.205711758169855,-40.205711758169855,-40.205711758169855,-40.205711758169855,-40.205711758169855,0.0,0.0,0.0,24.139748116249123
26,2013-07-01,74.78000554464101,-242.72773871822616,571.4700425824426,74.78000554464101,74.78000554464101,62.96145641567769,62.96145641567769,62.96145641567769,62.96145641567769,62.96145641567769,62.96145641567769,0.0,0.0,0.0,137.7414619603187
27,2013-08-01,85.56236940387045,-254.8319372900229,567.6470068172197,85.56236940387045,85.56236940387045,47.942016526027594,47.942016526027594,47.942016526027594,47.942016526027594,47.942016526027594,47.942016526027594,0.0,0.0,0.0,133.50438592989804
28,2013-09-01,96.34473326309988,-297.39612274549785,483.44780872580617,96.34473326309988,96.34473326309988,-6.792619621667715,-6.792619621667715,-6.792619621667715,-6.792619621667715,-6.792619621667715,-6.792619621667715,0.0,0.0,0.0,89.55211364143217
29,2013-10-01,106.77927893332189,-339.9937393501065,454.6872429987473,106.77927893332189,106.77927893332189,-60.745914375537446,-60.745914375537446,-60.745914375537446,-60.745914375537446,-60.745914375537446,-60.745914375537446,0.0,0.0,0.0,46.033364557784445
30,2013-11-01,118.12521729310272,-254.27255125585287,532.522307643952,118.12521729310272,118.12521729310272,14.493185182130665,14.493185182130665,14.493185182130665,14.493185182130665,14.493185182130665,14.493185182130665,0.0,0.0,0.0,132.61840247523338
31,2013-12-01,129.10515764127774,-246.29433807923544,590.5835843983999,129.10515764127774,129.10515764127774,58.19159577473655,58.19159577473655,58.19159577473655,58.19159577473655,58.19159577473655,58.19159577473655,0.0,0.0,0.0,187.2967534160143
32,2014-01-01,140.45109600105866,-78.99334127934068,711.1081108514577,140.45109600105866,140.45109600105866,148.38371966212128,148.38371966212128,148.38371966212128,148.38371966212128,148.38371966212128,148.38371966212128,0.0,0.0,0.0,288.83481566317994
33,2014-02-01,152.71361353419624,-214.2849875214613,559.7919923496763,152.71361353419624,152.71361353419624,10.555627085482211,10.555627085482211,10.555627085482211,10.555627085482211,10.555627085482211,10.555627085482211,0.0,0.0,0.0,163.26924061967844
34,2014-03-01,163.78943582219154,-309.77641371175383,513.6814673844733,163.78943582219154,163.78943582219154,-61.07373044070677,-61.07373044070677,-61.07373044070677,-61.07373044070677,-61.07373044070677,-61.07373044070677,0.0,0.0,0.0,102.71570538148477
35,2014-04-01,176.0519533553291,-327.623871815788,496.1625377912988,176.0519533553291,176.0519533553291,-89.96142903621099,-89.96142903621099,-89.96142903621099,-89.96142903621099,-89.96142903621099,-89.96142903621099,0.0,0.0,0.0,86.0905243191181
36,2014-05-01,187.91890580675266,-281.30556248499903,528.4076612612878,187.91890580675266,187.91890580675266,-63.92526034911492,-63.92526034911492,-63.92526034911492,-63.92526034911492,-63.92526034911492,-63.92526034911492,0.0,0.0,0.0,123.99364545763774
37,2014-06-01,201.3379422738593,-226.5163454824394,559.1635713132912,201.3379422738593,201.3379422738593,-42.77701143850662,-42.77701143850662,-42.77701143850662,-42.77701143850662,-42.77701143850662,-42.77701143850662,0.0,0.0,0.0,158.56093083535268
38,2014-07-01,214.32410659686573,-91.37826902125929,713.0286472055191,214.32410659686573,214.32410659686573,59.74042918990426,59.74042918990426,59.74042918990426,59.74042918990426,59.74042918990426,59.74042918990426,0.0,0.0,0.0,274.06453578676997
39,2014-08-01,227.7431430639724,-174.6329025428907,690.393097076474,227.7431430639724,227.7431430639724,48.798711392244336,48.798711392244336,48.798711392244336,48.798711392244336,48.798711392244336,48.798711392244336,0.0,0.0,0.0,276.54185445621675
40,2014-09-01,241.1621795310791,-162.6404795327076,658.4601905517084,241.1621795310791,241.1621795310791,-5.5595793001472185,-5.5595793001472185,-5.5595793001472185,-5.5595793001472185,-5.5595793001472185,-5.5595793001472185,0.0,0.0,0.0,235.60260023093187
41,2014-10-01,255.33074436364907,-199.51220490245132,595.2469110652897,255.33074436364907,255.33074436364907,-56.59210129078987,-56.59210129078987,-56.59210129078987,-56.59210129078987,-56.59210129078987,-56.59210129078987,0.0,0.0,0.0,198.7386430728592
42,2014-11-01,269.9715946906382,-115.73967741989415,686.8766071263402,269.9715946906382,269.9715946906382,8.059197108479712,8.059197108479712,8.059197108479712,8.059197108479712,8.059197108479712,8.059197108479712,0.0,0.0,0.0,278.03079179911794
43,2014-12-01,284.1401595232083,-56.573183058427134,740.871531408574,284.1401595232083,284.1401595232083,58.447722573542386,58.447722573542386,58.447722573542386,58.447722573542386,58.447722573542386,58.447722573542386,0.0,0.0,0.0,342.58788209675066
44,2015-01-01,299.8779474173876,60.55430872281504,866.3327745566586,299.8779474173876,299.8779474173876,154.51254610713315,154.51254610713315,154.51254610713315,154.51254610713315,154.51254610713315,154.51254610713315,0.0,0.0,0.0,454.3904935245207
45,2015-02-01,315.61573531156694,-58.787048691918265,696.8206470066793,315.61573531156694,315.61573531156694,6.245645882343054,6.245645882343054,6.245645882343054,6.245645882343054,6.245645882343054,6.245645882343054,0.0,0.0,0.0,321.86138119391
46,2015-03-01,329.8305114740514,-128.27589770942168,694.898411854163,329.8305114740514,329.8305114740514,-61.91358563031774,-61.91358563031774,-61.91358563031774,-61.91358563031774,-61.91358563031774,-61.91358563031774,0.0,0.0,0.0,267.9169258437336
47,2015-04-01,345.5682993682306,-150.2851953972148,662.0135837742349,345.5682993682306,345.5682993682306,-86.25318589394223,-86.25318589394223,-86.25318589394223,-86.25318589394223,-86.25318589394223,-86.25318589394223,0.0,0.0,0.0,259.3151134742884
48,2015-05-01,361.4154425688308,-97.02407687378472,704.7359980740204,361.4154425688308,361.4154425688308,-61.91092802851645,-61.91092802851645,-61.91092802851645,-61.91092802851645,-61.91092802851645,-61.91092802851645,0.0,0.0,0.0,299.5045145403144
49,2015-06-01,377.7908238761178,-76.05849755990404,745.280508631052,377.7908238761178,377.7908238761178,-45.420820464039856,-45.420820464039856,-45.420820464039856,-45.420820464039856,-45.420820464039856,-45.420820464039856,0.0,0.0,0.0,332.37000341207795
50,2015-07-01,393.63796707671787,45.64034232793766,876.7980905178986,393.6379670767178,393.6379670767178,56.53854929107457,56.53854929107457,56.53854929107457,56.53854929107457,56.53854929107457,56.53854929107457,0.0,0.0,0.0,450.17651636779243
