,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2010-03-01,-3092.276996679227,-8361.651806680857,2213.437048624922,-3092.276996679227,-3092.276996679227,46.75780760667734,46.75780760667734,46.75780760667734,46.75780760667734,46.75780760667734,46.75780760667734,0.0,0.0,0.0,-3045.5191890725496
1,2010-04-01,-2967.361114849788,-8439.767170664181,2760.9932945630662,-2967.361114849788,-2967.361114849788,-192.42176495267245,-192.42176495267245,-192.42176495267245,-192.42176495267245,-192.42176495267245,-192.42176495267245,0.0,0.0,0.0,-3159.7828798024602
2,2010-05-01,-2846.474777595492,-7921.899338284061,2743.1597064055863,-2846.474777595492,-2846.474777595492,293.39857000626614,293.39857000626614,293.39857000626614,293.39857000626614,293.39857000626614,293.39857000626614,0.0,0.0,0.0,-2553.0762075892258
3,2010-06-01,-2721.558895766053,-7870.405950100693,2449.139434345908,-2721.558895766053,-2721.558895766053,198.66036488638355,198.66036488638355,198.66036488638355,198.66036488638355,198.66036488638355,198.66036488638355,0.0,0.0,0.0,-2522.8985308796696
4,2010-07-01,-2600.672558511757,-7983.991659038095,2860.238479763836,-2600.672558511757,-2600.672558511757,-261.995682174044,-261.995682174044,-261.995682174044,-261.995682174044,-261.995682174044,-261.995682174044,0.0,0.0,0.0,-2862.668240685801
5,2010-09-01,-2350.840791343432,-7265.872432064341,3500.539384594697,-2350.840791343432,-2350.840791343432,400.08280965221485,400.08280965221485,400.08280965221485,400.08280965221485,400.08280965221485,400.08280965221485,0.0,0.0,0.0,-1950.7579816912173
6,2010-10-01,-2229.954452391017,-6733.324095476711,3863.994379271779,-2229.954452391017,-2229.954452391017,1063.783227133962,1063.783227133962,1063.783227133962,1063.783227133962,1063.783227133962,1063.783227133962,0.0,0.0,0.0,-1166.171225257055
7,2010-11-01,-2105.038568806855,-6905.307195821795,3874.011159431394,-2105.038568806855,-2105.038568806855,489.2290115700282,489.2290115700282,489.2290115700282,489.2290115700282,489.2290115700282,489.2290115700282,0.0,0.0,0.0,-1615.8095572368268
8,2010-12-01,-1984.1522298544396,-7059.923788440317,3307.067314955917,-1984.1522298544396,-1984.1522298544396,163.2317107493705,163.2317107493705,163.2317107493705,163.2317107493705,163.2317107493705,163.2317107493705,0.0,0.0,0.0,-1820.9205191050692
9,2011-01-01,-1859.2363468459682,-7429.601361323284,3452.524224700446,-1859.2363468459682,-1859.2363468459682,-23.566949701277274,-23.566949701277274,-23.566949701277274,-23.566949701277274,-23.566949701277274,-23.566949701277274,0.0,0.0,0.0,-1882.8032965472455
