date,n_listings
2020-10-1,2082
2020-7-1,2923
2020-8-1,2643
2020-9-1,2362
2020-6-1,3204
2020-5-1,3281
2020-4-1,3360
2020-3-1,3437
2020-2-1,3387
2020-1-1,3383
2019-12-1,3379
2019-11-1,3350
2019-10-1,3288
2019-9-1,3236
2019-8-1,3243
2019-7-1,3211
2019-6-1,3186
2019-5-1,3167
2019-4-1,3103
2019-3-1,3068
2019-2-1,3064
2019-1-1,3055
2018-12-1,3024
2018-11-1,3053
2018-10-1,2977
2018-9-1,2932
2018-8-1,2898
2018-7-1,2829
2018-6-1,2827
2018-5-1,2826
2018-4-1,3131
2016-5-1,1718
2015-6-1,1155
