id,price
6400,$100.00
23986,$150.00
28300,$200.00
32119,$75.00
32649,$70.00
37256,$55.00
40470,$75.00
42732,$290.00
46536,$75.00
52181,$60.00
55055,$125.00
55388,$95.00
65142,$71.00
69749,$140.00
70591,$50.00
73892,$94.00
74169,$125.00
74835,$280.00
77958,$100.00
79696,$90.00
81202,$75.00
81908,$250.00
82227,$120.00
82635,$90.00
83335,$75.00
84741,$27.00
84903,$40.00
84997,$600.00
84998,$500.00
85089,$140.00
88130,$195.00
90677,$150.00
90830,$235.00
93025,$120.00
93232,$60.00
93888,$90.00
94043,$180.00
94233,$95.00
94354,$28.00
98119,$65.00
98500,$195.00
100638,$100.00
101087,$80.00
101550,$17.00
102817,$70.00
105082,$75.00
107529,$31.00
109384,$79.00
122514,$70.00
124412,$120.00
126648,$100.00
132705,$70.00
136364,$110.00
138071,$98.00
140134,$54.00
140874,$45.00
141833,$200.00
142784,$41.00
143329,$53.00
143674,$35.00
155720,$40.00
157335,$75.00
161605,$130.00
169871,$110.00
171017,$45.00
172600,$60.00
179348,$65.00
180626,$59.00
181682,$100.00
181914,$200.00
186531,$180.00
189441,$30.00
189457,$145.00
190321,$40.00
206450,$90.00
214100,$65.00
215775,$75.00
217238,$70.00
217471,$240.00
218379,$90.00
219701,$49.00
219950,$60.00
222900,$70.00
223611,$65.00
224432,$69.00
224860,$70.00
225757,$75.00
226939,$70.00
227032,$250.00
229880,$70.00
233795,$700.00
234090,$40.00
234244,$280.00
237667,$30.00
241305,$35.00
253394,$27.00
255104,$250.00
255276,$200.00
255543,$30.00
256390,$135.00
256399,$80.00
258000,$90.00
260869,$55.00
260873,$50.00
260875,$60.00
270700,$90.00
271845,$100.00
272426,$100.00
272886,$280.00
272888,$320.00
272890,$240.00
272892,$290.00
272894,$220.00
272896,$290.00
273873,$220.00
274830,$100.00
274889,$200.00
277082,$70.00
279531,$85.00
281710,$84.00
284449,$59.00
287030,$100.00
289063,$60.00
291341,$85.00
295777,$70.00
295967,$45.00
297007,$45.00
300780,$90.00
301889,$450.00
303469,$70.00
304050,$35.00
304921,$21.00
306348,$85.00
309905,$100.00
312930,$120.00
314620,$99.00
317024,$70.00
323241,$110.00
323556,$110.00
326190,$56.00
326369,$85.00
327452,$100.00
329927,$60.00
329995,$60.00
332277,$80.00
333223,$90.00
335477,$40.00
335516,$40.00
335617,$40.00
336724,$180.00
341076,$62.00
343521,$65.00
344791,$34.00
346020,$65.00
346189,$75.00
346190,$70.00
348111,$80.00
348448,$73.00
351257,$100.00
353631,$150.00
357951,$70.00
359022,$59.00
361030,$28.00
364897,$93.00
364919,$170.00
365083,$50.00
365118,$220.00
367858,$80.00
368031,$31.00
370033,$100.00
374326,$37.00
375429,$72.00
379677,$500.00
381512,$300.00
381807,$45.00
383529,$80.00
383918,$130.00
385378,$80.00
385469,$70.00
386235,$350.00
387543,$59.00
390076,$55.00
391334,$32.00
392515,$55.00
392801,$30.00
394443,$95.00
394960,$40.00
395037,$109.00
396939,$41.00
396940,$60.00
397875,$42.00
399083,$100.00
399879,$80.00
400220,$85.00
400300,$290.00
401916,$220.00
402406,$139.00
402422,$90.00
402812,$200.00
403341,$35.00
403602,$233.00
403627,$60.00
404558,$70.00
404938,$40.00
405055,$98.00
405061,$40.00
405089,$70.00
405220,$60.00
406023,$80.00
406218,$60.00
406353,$125.00
407859,$150.00
409123,$27.00
409414,$55.00
409985,$145.00
410480,$25.00
411118,$49.00
412833,$265.00
413162,$79.00
413624,$45.00
414025,$40.00
414465,$300.00
414687,$55.00
414790,$150.00
415534,$120.00
416072,$78.00
416539,$140.00
417903,$50.00
418415,$300.00
418961,$130.00
420988,$75.00
422744,$80.00
425087,$200.00
425548,$80.00
426809,$105.00
426984,$38.00
427061,$80.00
427204,$120.00
427820,$48.00
427972,$51.00
430409,$85.00
430787,$50.00
431265,$65.00
431312,$35.00
431719,$499.00
431730,$35.00
431791,$50.00
431809,$500.00
432373,$130.00
432405,$150.00
432492,$75.00
434334,$110.00
434379,$74.00
440465,$26.00
445662,$39.00
447222,$85.00
447692,$50.00
451086,$95.00
451490,$74.00
452624,$85.00
453882,$69.00
455638,$45.00
455763,$38.00
458532,$20.00
459147,$61.00
460175,$55.00
461208,$69.00
462027,$110.00
462229,$37.00
464371,$120.00
466141,$70.00
466677,$79.00
468028,$83.00
469465,$50.00
469792,$50.00
469815,$75.00
470276,$50.00
470284,$31.00
470295,$35.00
471239,$31.00
472998,$30.00
477263,$95.00
478445,$90.00
485258,$47.00
486150,$85.00
491033,$35.00
494968,$100.00
494974,$38.00
496359,$80.00
496612,$60.00
503986,$50.00
504777,$90.00
506675,$65.00
509142,$82.00
509374,$280.00
512342,$90.00
519218,$88.00
524751,$38.00
527181,$60.00
530224,$80.00
534099,$70.00
534431,$50.00
534941,$89.00
535550,$39.00
535955,$300.00
536375,$70.00
537021,$35.00
538175,$80.00
538552,$84.00
541221,$75.00
547588,$120.00
553285,$283.00
553466,$60.00
553515,$60.00
553523,$60.00
562913,$95.00
564917,$28.00
566637,$179.00
567935,$55.00
568065,$90.00
579191,$195.00
580348,$60.00
581227,$190.00
582623,$90.00
584568,$60.00
585111,$250.00
586401,$130.00
586671,$59.00
589496,$84.00
600073,$45.00
601343,$60.00
602405,$220.00
611108,$85.00
614814,$120.00
614899,$90.00
618059,$45.00
621791,$180.00
625179,$50.00
626619,$80.00
629268,$350.00
632854,$40.00
633734,$79.00
638106,$80.00
642939,$60.00
644424,$80.00
645501,$81.00
645829,$100.00
647254,$120.00
647678,$120.00
652308,$100.00
655124,$100.00
665967,$90.00
666168,$90.00
667264,$39.00
667960,$50.00
668572,$80.00
671609,$100.00
674070,$63.00
674360,$60.00
675846,$49.00
679442,$80.00
681108,$90.00
682825,$82.00
685991,$50.00
686189,$50.00
691171,$19.00
691591,$75.00
691643,$190.00
691738,$140.00
693630,$149.00
693920,$65.00
697837,$65.00
698676,$70.00
698687,$64.00
699290,$18.00
700050,$80.00
702139,$75.00
709463,$52.00
709966,$68.00
710637,$63.00
711493,$65.00
713411,$100.00
713786,$165.00
715082,$101.00
715392,$75.00
716279,$85.00
717747,$80.00
717967,$50.00
718020,$38.00
720191,$38.00
721653,$135.00
722255,$89.00
723981,$400.00
725181,$65.00
726014,$210.00
726493,$120.00
730692,$40.00
732404,$48.00
737797,$21.00
739252,$58.00
739697,$50.00
740806,$30.00
746758,$60.00
748795,$100.00
752066,$28.00
753046,$60.00
756000,$500.00
756319,$70.00
756773,$60.00
758635,$49.00
759692,$75.00
763489,$100.00
763503,$325.00
766287,$100.00
767645,$120.00
768270,$100.00
768879,$70.00
768969,$76.00
771935,$55.00
772574,$110.00
773679,$200.00
779841,$89.00
782247,$89.00
786441,$90.00
786494,$81.00
801216,$25.00
801426,$47.00
802843,$47.00
803364,$56.00
806673,$65.00
810216,$150.00
812419,$80.00
815097,$105.00
815792,$42.00
816254,$200.00
816305,$120.00
823075,$89.00
825610,$77.00
827478,$50.00
828281,$100.00
833269,$50.00
833602,$47.00
838147,$100.00
841506,$90.00
841823,$45.00
841927,$65.00
846463,$180.00
847611,$75.00
848449,$40.00
849465,$45.00
849862,$120.00
856935,$115.00
867976,$50.00
868679,$204.00
870376,$40.00
870535,$25.00
874618,$80.00
874681,$60.00
874880,$240.00
876379,$100.00
881892,$69.00
883054,$90.00
886510,$75.00
887678,$50.00
887729,$90.00
892048,$79.00
894814,$65.00
897061,$200.00
901169,$150.00
901720,$65.00
904547,$92.00
906647,$75.00
907887,$78.00
910702,$55.00
912057,$150.00
912338,$200.00
912531,$100.00
913407,$500.00
914201,$120.00
918194,$70.00
919349,$125.00
922867,$59.00
925260,$200.00
925938,$39.00
928577,$140.00
930303,$89.00
932469,$167.00
933303,$145.00
933852,$49.00
934346,$97.00
935049,$38.00
935594,$130.00
935696,$50.00
935962,$99.00
936039,$450.00
936562,$69.00
937005,$90.00
938909,$47.00
938960,$137.00
940409,$65.00
942403,$100.00
943475,$78.00
943695,$130.00
944565,$104.00
944656,$249.00
944968,$70.00
946414,$57.00
946432,$50.00
946735,$51.00
948652,$45.00
948837,$330.00
949022,$45.00
949659,$60.00
950392,$79.00
950479,$194.00
951546,$100.00
952581,$60.00
953644,$60.00
955366,$60.00
955916,$150.00
956223,$70.00
957146,$59.00
957587,$175.00
958185,$35.00
959167,$160.00
959677,$42.00
959718,$110.00
961026,$70.00
961760,$60.00
962104,$55.00
962217,$80.00
963222,$99.00
963334,$150.00
963616,$199.00
965203,$65.00
965636,$120.00
966079,$100.00
966693,$68.00
967905,$59.00
969827,$40.00
970760,$60.00
971695,$75.00
973385,$22.00
974116,$50.00
975346,$150.00
975585,$250.00
976424,$300.00
976705,$170.00
976817,$110.00
977107,$180.00
977109,$150.00
977143,$197.00
978065,$95.00
978818,$65.00
978871,$233.00
979042,$211.00
979766,$130.00
979837,$183.00
979874,$90.00
981506,$70.00
981636,$79.00
981759,$75.00
982521,$33.00
982767,$58.00
982808,$95.00
983325,$60.00
984218,$55.00
984531,$150.00
984744,$290.00
985287,$120.00
986993,$90.00
987041,$300.00
987672,$110.00
987789,$89.00
987832,$40.00
988992,$32.00
989961,$150.00
991500,$100.00
991533,$267.00
991949,$61.00
993588,$250.00
993761,$150.00
993772,$120.00
993909,$100.00
994305,$86.00
995998,$80.00
996330,$49.00
996336,$90.00
996340,$55.00
996360,$60.00
996428,$200.00
996638,$58.00
996648,$50.00
997904,$120.00
998654,$300.00
1001862,$200.00
1002100,$75.00
1002227,$70.00
1002453,$82.00
1004102,$150.00
1005537,$80.00
1005799,$45.00
1007992,$250.00
1008604,$75.00
1008610,$93.00
1009302,$400.00
1010232,$35.00
1010314,$550.00
1010337,$60.00
1012803,$160.00
1013746,$80.00
1013771,$80.00
1014194,$110.00
1015186,$65.00
1015645,$49.00
1016627,$55.00
1017490,$73.00
1019216,$250.00
1019963,$79.00
1019966,$254.00
1019978,$130.00
1020337,$50.00
1020644,$183.00
1021590,$40.00
1022647,$200.00
1022723,$183.00
1022828,$65.00
1023741,$150.00
1024619,$95.00
1025356,$80.00
1025614,$80.00
1025621,$50.00
1026109,$48.00
1026837,$43.00
1027964,$42.00
1028515,$60.00
1028560,$63.00
1028722,$300.00
1028829,$85.00
1029184,$80.00
1029260,$70.00
1029774,$100.00
1029777,$100.00
1029915,$200.00
1030247,$130.00
1030332,$200.00
1030950,$25.00
1031060,$52.00
1031215,$69.00
1031219,$65.00
1031738,$39.00
1032033,$79.00
1033584,$160.00
1033738,$300.00
1033967,$250.00
1033982,$69.00
1034056,$135.00
1034411,$59.00
1035314,$145.00
1036449,$65.00
1036695,$50.00
1037333,$100.00
1037694,$100.00
1040544,$30.00
1041453,$180.00
1041725,$42.00
1041809,$144.00
1041869,$60.00
1042549,$100.00
1042759,$50.00
1042844,$74.00
1043512,$68.00
1045832,$70.00
1047365,$89.00
1048002,$100.00
1048597,$105.00
1048855,$75.00
1049550,$52.00
1049581,$100.00
1049939,$50.00
1050333,$75.00
1050937,$45.00
1051922,$65.00
1052071,$60.00
1052451,$46.00
1052609,$99.00
1053345,$55.00
1053413,$35.00
1055609,$22.00
1057359,$100.00
1057360,$80.00
1057595,$80.00
1058053,$200.00
1058256,$600.00
1061453,$140.00
1062272,$50.00
1065440,$80.00
1067633,$130.00
1071178,$167.00
1073988,$66.00
1074241,$54.00
1074341,$78.00
1074368,$91.00
1074384,$91.00
1075212,$100.00
1076483,$195.00
1079906,$77.00
1081748,$62.00
1084745,$29.00
1086828,$50.00
1087635,$220.00
1089183,$56.00
1089520,$130.00
1096459,$98.00
1102072,$50.00
1102432,$50.00
1103598,$350.00
1106842,$130.00
1108775,$30.00
1109746,$120.00
1111251,$183.00
1111264,$317.00
1111330,$190.00
1111344,$114.00
1111365,$133.00
1111460,$150.00
1112102,$195.00
1112151,$283.00
1112756,$167.00
1113509,$90.00
1113663,$203.00
1113715,$187.00
1113803,$187.00
1113969,$217.00
1114259,$170.00
1115278,$267.00
1116759,$40.00
1117686,$173.00
1117705,$200.00
1117812,$205.00
1118860,$45.00
1119105,$238.00
1119298,$150.00
1119312,$55.00
1119907,$163.00
1119941,$400.00
1120291,$140.00
1120369,$215.00
1120831,$54.00
1122608,$35.00
1124839,$190.00
1134167,$33.00
1134381,$80.00
1134583,$44.00
1136208,$60.00
1136664,$36.00
1137578,$72.00
1143214,$55.00
1146225,$31.00
1146681,$65.00
1147164,$146.00
1150735,$70.00
1155772,$50.00
1158156,$35.00
1158292,$35.00
1159232,$50.00
1162305,$50.00
1163269,$70.00
1165035,$67.00
1172355,$45.00
1172987,$75.00
1173599,$32.00
1174073,$20.00
1177910,$130.00
1179288,$170.00
1188026,$48.00
1188042,$75.00
1200741,$100.00
1202838,$66.00
1204633,$90.00
1206693,$78.00
1208336,$70.00
1208823,$160.00
1210925,$65.00
1215461,$65.00
1216134,$150.00
1217287,$160.00
1221743,$400.00
1224715,$110.00
1227001,$97.00
1238373,$97.00
1238903,$75.00
1239328,$67.00
1251238,$70.00
1252085,$151.00
1253899,$50.00
1258803,$97.00
1258831,$150.00
1261284,$150.00
1262058,$59.00
1265974,$150.00
1268041,$44.00
1272777,$59.00
1273301,$75.00
1277405,$65.00
1283604,$25.00
1285834,$50.00
1289847,$73.00
1293619,$60.00
1295607,$95.00
1298904,$74.00
1299572,$100.00
1308501,$76.00
1310185,$450.00
1310533,$150.00
1311314,$70.00
1314504,$119.00
1314974,$90.00
1327432,$55.00
1330125,$100.00
1332040,$137.00
1333571,$110.00
1333770,$200.00
1335237,$90.00
1339928,$200.00
1340200,$250.00
1340338,$260.00
1340414,$187.00
1340454,$180.00
1341633,$250.00
1342546,$39.00
1343058,$187.00
1343245,$187.00
1346155,$120.00
1349317,$40.00
1349421,$110.00
1350915,$23.00
1359914,$57.00
1360290,$600.00
1360595,$135.00
1361876,$120.00
1364714,$79.00
1366136,$65.00
1366961,$70.00
1367580,$35.00
1374831,$179.00
1375952,$90.00
1379640,$80.00
1394594,$40.00
1395291,$83.00
1405378,$60.00
1411193,$40.00
1419138,$45.00
1421956,$153.00
1427356,$80.00
1428272,$500.00
1436151,$300.00
1448128,$150.00
1451817,$44.00
1453623,$50.00
1453656,$145.00
1457486,$35.00
1457802,$72.00
1458370,$225.00
1459639,$99.00
1464907,$49.00
1468775,$75.00
1475129,$100.00
1475382,$60.00
1482235,$78.00
1482285,$50.00
1485286,$74.00
1487311,$45.00
1503614,$40.00
1504025,$39.00
1513248,$270.00
1518711,$39.00
1529519,$90.00
1530211,$45.00
1537640,$60.00
1543841,$83.00
1544848,$200.00
1547629,$90.00
1550436,$70.00
1553162,$100.00
1560983,$155.00
1572470,$69.00
1585880,$28.00
1586259,$187.00
1590485,$90.00
1590932,$125.00
1596075,$65.00
1597560,$28.00
1598084,$95.00
1601411,$81.00
1601662,$59.00
1603944,$60.00
1604098,$42.00
1604570,$62.00
1605608,$38.00
1605816,$99.00
1607270,$40.00
1608230,$150.00
1611524,$80.00
1611560,$59.00
1616013,$70.00
1617060,$140.00
1619481,$87.00
1620564,$90.00
1622280,$30.00
1622596,$160.00
1627888,$101.00
1630552,$159.00
1631711,$90.00
1635681,$250.00
1639692,$50.00
1640971,$80.00
1641307,$60.00
1642286,$53.00
1642569,$420.00
1642769,$60.00
1643649,$49.00
1643921,$215.00
1645389,$75.00
1648618,$68.00
1648743,$120.00
1652626,$49.00
1653112,$88.00
1657881,$50.00
1658199,$110.00
1664310,$48.00
1666264,$60.00
1668132,$140.00
1669652,$65.00
1669932,$150.00
1672821,$80.00
1674919,$50.00
1676827,$100.00
1680025,$100.00
1680685,$34.00
1680715,$75.00
1685799,$70.00
1688550,$32.00
1689763,$200.00
1693852,$65.00
1694086,$90.00
1695647,$60.00
1697549,$59.00
1701780,$68.00
1703576,$30.00
1705077,$98.00
1710699,$60.00
1723087,$130.00
1725154,$44.00
1725191,$45.00
1730476,$50.00
1734055,$100.00
1739126,$90.00
1739580,$130.00
1741966,$60.00
1747061,$50.00
1751059,$45.00
1751327,$90.00
1753239,$30.00
1757132,$90.00
1761857,$40.00
1763001,$90.00
1765953,$265.00
1767930,$69.00
1769763,$60.00
1770912,$100.00
1779761,$50.00
1779952,$65.00
1780596,$90.00
1789235,$150.00
1791898,$40.00
1794103,$100.00
1798842,$79.00
1800065,$65.00
1800911,$90.00
1801571,$120.00
1805675,$49.00
1813224,$140.00
1816945,$79.00
1825542,$33.00
1825763,$50.00
1831613,$100.00
1833274,$55.00
1834427,$71.00
1835589,$40.00
1835947,$39.00
1837947,$85.00
