date,n_listings
2020-10-1,157
2020-9-1,168
2020-8-1,179
2020-7-1,184
2020-6-1,190
2020-5-1,194
2020-4-1,213
2020-3-1,216
2020-2-1,220
2020-1-1,216
2019-12-1,216
2019-11-1,218
2019-10-1,222
2019-9-1,219
2019-8-1,223
2019-7-1,227
2019-6-1,227
2019-5-1,228
2019-4-1,219
2019-3-1,211
2019-2-1,206
2019-1-1,209
2018-12-1,204
2018-11-1,214
2018-10-1,210
2018-9-1,208
2018-8-1,207
2018-7-1,212
2018-5-1,196
2018-6-1,204
2018-4-1,188
