listing_id,date
12651,2010-01-15
12651,2010-01-22
12651,2010-02-06
12651,2010-02-21
12651,2010-02-28
12651,2010-03-04
12651,2010-03-07
12651,2010-03-21
12651,2010-04-13
12651,2010-04-22
12651,2010-05-02
12651,2010-06-12
12651,2010-06-14
12651,2010-06-24
12651,2010-07-07
12651,2010-08-17
12651,2010-08-21
12651,2010-10-25
12651,2010-11-12
12651,2010-11-15
12651,2011-05-02
12651,2011-06-01
12651,2011-06-26
12651,2011-07-10
12651,2011-07-13
12651,2011-07-23
12651,2011-08-06
12651,2011-09-22
12651,2011-10-21
12651,2011-10-29
12651,2011-11-11
12651,2011-12-02
12651,2012-01-07
12651,2012-03-23
12651,2012-03-26
12651,2012-11-18
12651,2012-12-15
12651,2013-05-20
12651,2013-06-02
12651,2013-07-06
12651,2013-07-10
12651,2013-11-01
12651,2014-02-23
12651,2014-03-19
12651,2014-03-22
12651,2014-03-28
12651,2014-05-01
12651,2014-05-17
12651,2014-08-25
12651,2014-09-06
12651,2014-09-24
12651,2014-12-14
12651,2015-01-15
12651,2015-01-25
12651,2015-03-02
12651,2015-03-29
12651,2015-04-04
12651,2015-04-06
12651,2015-04-10
12651,2015-04-26
12651,2015-05-02
12651,2015-05-08
12651,2015-05-12
12651,2015-05-16
12651,2015-05-23
12651,2015-07-26
12651,2015-07-31
12651,2015-08-04
12651,2015-08-07
12651,2015-08-16
12651,2015-08-27
12651,2015-08-29
12651,2015-09-21
12651,2015-10-24
12651,2015-11-05
12651,2015-11-21
12651,2015-12-01
12651,2015-12-27
12651,2016-01-12
12651,2016-01-16
12651,2016-03-05
12651,2016-03-17
12651,2016-03-19
12651,2016-03-27
12651,2016-05-01
12651,2016-05-25
12651,2016-06-09
12651,2016-07-15
12651,2016-07-23
12651,2016-08-06
12651,2016-08-12
12651,2016-08-20
12651,2016-08-26
12651,2016-08-27
12651,2016-12-17
12651,2017-01-07
12651,2017-01-13
12651,2017-03-12
12651,2017-03-31
12651,2017-04-30
12651,2017-05-29
12651,2017-06-12
12651,2017-06-15
12651,2017-06-22
12651,2017-06-26
12651,2017-07-04
12651,2017-07-07
12651,2017-07-15
12651,2017-08-03
12651,2017-08-10
12651,2017-09-21
12651,2017-10-02
12651,2017-12-13
12651,2018-01-03
12651,2018-01-08
12651,2018-01-11
12651,2018-03-09
12651,2018-03-12
12651,2018-03-20
12651,2018-04-21
12651,2018-04-23
12651,2018-04-27
12651,2018-05-31
12651,2018-06-08
12651,2018-08-10
12651,2018-08-31
12651,2018-09-13
12651,2018-09-18
12651,2018-09-22
12651,2018-12-07
12651,2018-12-14
12651,2019-01-12
12651,2019-01-20
12651,2019-03-23
12651,2019-03-27
12651,2019-06-30
12651,2019-07-07
12651,2019-07-11
12651,2019-07-26
12651,2019-08-19
12651,2019-08-22
12651,2019-09-01
12651,2019-09-15
12651,2019-12-31
12651,2020-01-09
12651,2020-01-20
12651,2020-03-16
12651,2020-04-11
12651,2020-08-10
39342,2010-08-22
39342,2018-07-01
40560,2010-09-18
40560,2010-09-19
40560,2010-09-24
40560,2010-10-06
40560,2010-10-17
40560,2010-10-20
40560,2010-10-25
40560,2010-12-10
40560,2010-12-16
40560,2011-02-04
40560,2011-02-16
40560,2011-02-27
40560,2011-03-28
40560,2011-04-12
40560,2011-04-19
40560,2011-05-01
40560,2011-09-10
40560,2012-09-01
40560,2012-09-05
40560,2012-10-01
40560,2012-11-18
40560,2013-01-23
40560,2013-03-03
40560,2013-03-23
40560,2013-04-13
40560,2013-06-07
40560,2013-06-14
40560,2013-07-28
40560,2014-02-05
40560,2014-03-07
40560,2014-07-01
40560,2014-11-10
40560,2014-12-21
40560,2015-01-16
40560,2015-01-22
40560,2015-01-29
40560,2015-02-18
40560,2015-02-25
40560,2015-03-19
40560,2015-03-26
40560,2015-04-08
40560,2015-04-16
40560,2015-04-25
40560,2015-04-29
40560,2015-05-31
40560,2015-06-10
