,city,lat,long,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,week37,week38,week39,week40,week41
10,Jersey City,40.715279800000005,-74.068731,0.04473684210526316,-1.0347826086956522,-0.7796610169491526,-0.8828125,-0.6759259259259259,-0.578125,-0.3270440251572327,-0.601063829787234,-0.46938775510204084,-0.0787037037037037,-0.008333333333333333,0.4089068825910931,0.7310606060606061,0.7307692307692307,0.8235294117647058,0.8090614886731392,0.8322981366459627,0.7943037974683544,0.8181818181818182,0.7797101449275362,0.7967479674796748,0.6489028213166145,0.7044776119402985,0.6465256797583081,0.5442622950819672,0.5768115942028985,0.49137931034482757,0.4792332268370607,0.48742138364779874,0.5301587301587302,0.5027777777777778,0.5373134328358209,0.5137362637362637,0.4619883040935672,0.49258160237388726,0.4893048128342246,0.4956521739130435,0.6274038461538461,0.5658198614318707,0.4701492537313433,0.5603217158176944
11,Los Angeles,33.9984235,-118.41173615,0.18099076843063322,-0.41598984771573605,-0.38262520769048186,-0.35855784469096674,-0.43311965811965814,-0.2614472608340147,-0.35172151417158076,-0.2635032811711257,-0.35331412103746396,-0.21197668256491786,-0.06975238711765658,0.4675850891410049,0.779320987654321,0.75306362262884,0.8206438426162493,0.8344505974934422,0.7826155050900548,0.7409144196951934,0.7179142387569102,0.6669833729216152,0.6255534471853258,0.5230791491824628,0.5697262479871176,0.5823863636363636,0.49964931968017956,0.4295096322241681,0.34478459620446045,0.32583284628872006,0.3910768383365464,0.39040819075845345,0.3684076433121019,0.3773755656108597,0.3497042941630239,0.36124523506988565,0.30049047893825737,0.3303315595579206,0.19936342592592593,0.3157168483510418,0.3330480673227785,0.3762945914844649,0.5672497849154
12,Oakland,37.759551,-122.23515065000001,0.25287356321839083,0.2023121387283237,-0.4171779141104294,-0.33432835820895523,-0.20132013201320131,-0.14772727272727273,-0.09135802469135802,-0.15311004784688995,-0.4632768361581921,0.09135802469135802,0.16791979949874686,0.625,0.7589498806682577,0.6912568306010929,0.814498933901919,0.8077669902912621,0.781021897810219,0.7264770240700219,0.7749003984063745,0.7926356589147286,0.7882736156351792,0.6262230919765166,0.694672131147541,0.6998313659359191,0.6666666666666666,0.6,0.36199095022624433,0.4847908745247148,0.4785714285714286,0.5591397849462365,0.4738562091503268,0.4603174603174603,0.4601018675721562,0.46266233766233766,0.4295652173913043,0.4521276595744681,0.42215088282504015,0.546031746031746,0.5304054054054054,0.48130841121495327,0.4144981412639405
13,Pacific Grove,36.63650405,-121.93624919999999,0.36619718309859156,-0.4230769230769231,-0.13793103448275862,-0.25,0.3333333333333333,0.3076923076923077,0.18181818181818182,-0.2222222222222222,0.1509433962264151,-0.10416666666666667,0.1509433962264151,0.5,0.9142857142857143,0.8833333333333333,0.9354838709677419,0.8873239436619719,0.9285714285714286,0.8166666666666667,0.9333333333333333,0.8653846153846154,0.9344262295081968,0.7397260273972602,0.74,0.5652173913043478,0.5342465753424658,0.32786885245901637,0.3194444444444444,0.3088235294117647,0.3411764705882353,0.3625,0.3764705882352941,0.14285714285714285,0.09090909090909091,0.48863636363636365,0.5526315789473685,0.5581395348837209,0.15942028985507245,0.2875,0.28125,0.39759036144578314,0.4878048780487805
14,San Diego,32.8245108,-117.10776394999999,0.1307011572498298,-0.3991477272727273,-0.5733715103793844,-0.3848958333333333,-0.33195997645673925,-0.3465458663646659,-0.34945652173913044,-0.492194275802255,-0.490852064819655,-0.1808085295424256,-0.28661087866108786,0.4183187946074544,0.7730496453900709,0.7728365384615384,0.7985381452718137,0.8360294117647059,0.746072186836518,0.6412808308091735,0.5867693701857726,0.4810126582278481,0.4109704641350211,0.2288993923024983,0.30511119781506046,0.25728476821192053,0.08816210451475294,0.12007874015748031,-0.07428962684012325,-0.008278145695364239,0.06068840579710145,0.05795739348370927,-0.02996005326231691,-0.0625,-0.15537303216974674,-0.11283643892339544,-0.19677790563866512,0.08679373723621511,-0.5676873489121677,-0.19624765478424014,-0.2794476035743298,-0.07026307026307026,-0.1342155009451796
15,San Francisco,37.78506265,-122.727652,0.23625981441827265,0.34933333333333333,-0.5037783375314862,-0.07485760781122865,-0.09291628334866606,0.03727926749509483,0.16367137355584083,-0.0662557781201849,-0.5469422911283376,0.3605230386052304,0.2762854950115119,0.7321867321867321,0.8963804116394606,0.8538102643856921,0.9377618192698982,0.9471419791026429,0.9453781512605042,0.9176470588235294,0.9346608587429994,0.9191132414619533,0.9060773480662984,0.8349970640046976,0.8562217923920051,0.8406779661016949,0.7944208611279563,0.7722878625134264,0.5987738419618529,0.6985616010006254,0.7055589492974954,0.7120181405895691,0.6301907968574635,0.6739711384286478,0.7114125350795135,0.6432584269662921,0.6654215581643543,0.6694352159468439,0.6194144838212635,0.7549699491447064,0.7862173038229376,0.8195527821112845,0.9907205240174672
16,San Mateo County,37.37809875,-122.33493899999999,0.26143790849673204,0.09562841530054644,-0.606687898089172,-0.3469721767594108,-0.3608617594254937,-0.14644970414201183,-0.1406060606060606,-0.21637426900584794,-0.4549689440993789,0.06803594351732992,0.11823361823361823,0.609547123623011,0.8037735849056604,0.7758620689655172,0.8579952267303103,0.819371727748691,0.8221941992433796,0.7477064220183486,0.7876857749469215,0.7573529411764706,0.7345679012345679,0.6027689030883919,0.6451259583789705,0.6065911431513903,0.5351137487636004,0.5165289256198347,0.07898448519040903,0.32098765432098764,0.43289224952741023,0.3721163490471414,0.35106382978723405,0.34786641929499074,0.36755823986194996,0.3315168029064487,0.3605911330049261,0.4044044044044044,0.3442622950819672,0.4845961698584513,0.46227233304423243,0.4482158398607485,0.4473229706390328
17,Santa Clara County,37.188868600000006,-121.70543814999999,0.2619392185238784,0.17980022197558268,-0.255050505050505,-0.3342391304347826,-0.4005305039787798,-0.07633587786259542,-0.15937149270482603,-0.19924337957124844,-0.2579505300353357,-0.16932515337423312,0.1913716814159292,0.5819838056680162,0.756701030927835,0.7089371980676329,0.7923169267707083,0.7793939393939394,0.7850678733031674,0.7661835748792271,0.8129310344827586,0.7815491731940818,0.7060491493383743,0.641444539982803,0.674812030075188,0.6376429199648197,0.5838509316770186,0.5241779497098646,0.15064562410329985,0.3847019122609674,0.41690962099125367,0.5036363636363637,0.32768924302788843,0.48384424192212094,0.3954468802698145,0.4316797214969539,0.4393226716839135,0.3242424242424242,0.43688524590163935,0.5264012997562957,0.5172137710168134,0.32084095063985374,0.5095435684647303
18,Santa Cruz County,37.06748825,-121.95217975,0.23529411764705882,-0.22018348623853212,-0.12446351931330472,-0.25471698113207547,-0.2982456140350877,-0.18115942028985507,-0.3695652173913043,-0.38031319910514544,-0.4222222222222222,-0.3249097472924188,-0.0967741935483871,0.40294840294840295,0.772093023255814,0.7443946188340808,0.8264058679706602,0.8784313725490196,0.8296146044624746,0.7674418604651163,0.7026315789473684,0.6955555555555556,0.6461916461916462,0.6546310832025117,0.650375939849624,0.5524691358024691,0.3411949685534591,0.22164048865619546,0.14353312302839116,-0.05090909090909091,0.088379705400982,0.1232,0.027070063694267517,0.14265129682997119,0.07814761215629522,0.19316239316239317,0.4092009685230024,0.521671826625387,-0.09481216457960644,0.11030741410488246,0.030303030303030304,-0.1504237288135593,-0.19718309859154928
19,Nashville,36.186640499999996,-86.785177,0.004260758414997869,-0.25754716981132075,-0.6679611650485436,-0.584051724137931,-0.6265432098765432,-0.4058333333333333,-0.3784326858673811,-0.3879265091863517,-0.506158357771261,-0.36980920314253646,-0.21002277904328018,0.5690515806988353,0.9076175040518638,0.8921845574387948,0.9183381088825215,0.9063079777365491,0.8978040540540541,0.8466284706919348,0.8096208724011414,0.7608220376038478,0.6679980029955067,0.5872689938398358,0.5633280339162692,0.5668916236601826,0.4310200668896321,0.2822862129144852,0.22031053294167016,0.1815548044422984,0.3345396059509449,0.29602733874412646,0.24495412844036699,0.3152789005658852,0.34758064516129034,0.26905829596412556,0.23478260869565218,0.4894339622641509,0.08406524466750313,0.32644956314535345,0.31902772502848464,0.2265193370165746,0.37962037962037964
20,New Orleans,30.032474800000003,-89.88260315,0.12334943639291465,-0.47114624505928854,-0.9391361256544503,-0.28832116788321166,-0.5491679273827534,-0.20706006322444678,-0.28717201166180756,-0.1406133133881825,-0.7279375914188201,0.18550821871855083,-0.10641891891891891,0.6227563127471859,0.96,0.9622437971952535,0.9639412997903564,0.9565047021943573,0.9302103250478011,0.9192006950477846,0.9155896607431341,0.8810907465355386,0.8345356176735798,0.8101316314319904,0.7895822588963384,0.7330367074527252,0.6375496313102665,0.6058473199783433,0.5864519185220275,0.46795646916565903,0.19025735294117646,0.4815043156596794,0.5153846153846153,0.4119170984455959,0.3814500326583932,0.4060810810810811,0.5720754716981132,0.719838056680162,0.3903387007218212,0.5514541387024608,0.583778014941302,0.7652062951935347,0.8930566640063847
21,New York City,40.696788749999996,-73.97963545,0.06932551319648093,-0.5198996055934026,-0.5531164249313995,-0.48020158387329015,-0.5331734612310152,-0.426497277676951,-0.5280179314761447,-0.40195586760280844,-0.4920986093552465,-0.19844064386317908,0.0050622231596709555,0.5225,0.8218367346938775,0.835047545119348,0.8986498649864987,0.8955248169243287,0.9014896684286401,0.8605615826419911,0.8848466163095422,0.8761806375442739,0.8775568181818182,0.8139699631623689,0.823138498716206,0.7903875968992248,0.7657178604942133,0.7500752332229913,0.6826158692065397,0.6256530354891011,0.6688375122110062,0.6650996920084292,0.6065234685759745,0.6520018267620642,0.6516110048550832,0.5980392156862745,0.6427408613289921,0.6431270358306189,0.635128002111375,0.6864353312302839,0.7637786081270435,0.7896968139773896,0.9565866232532899
22,Portland,45.5427086,-122.65438705,0.2314635718891038,-0.246189917936694,-0.23583815028901733,-0.24675324675324675,-0.2730299667036626,-0.1706642066420664,-0.23724261414503134,-0.23826458036984352,-0.33688286544046464,-0.16248919619706137,0.028782287822878228,0.5418038183015141,0.8682977615825092,0.8111587982832618,0.8513420509291122,0.8627986348122867,0.839554682383759,0.805398618957941,0.8121794871794872,0.7922490470139771,0.7536144578313253,0.714781746031746,0.71875,0.6760925449871465,0.6128404669260701,0.5745986779981114,0.38031651829871416,0.3646153846153846,0.4710957722174288,0.42093023255813955,0.37806571031929664,0.4214409722222222,0.41040462427745666,0.3922008068130883,0.3364717542120912,0.3773946360153257,0.22888425443169969,0.539714867617108,0.5206825232678387,0.3819858925664677,0.3992477162815691
23,Salem,44.9339353,-123.02908565,0.23809523809523808,-0.5714285714285714,-0.9642857142857143,-0.7352941176470589,-1.380952380952381,-1.0434782608695652,-0.29411764705882354,0.0,-0.19444444444444445,-0.3235294117647059,-0.15789473684210525,-0.17647058823529413,0.6842105263157895,0.6388888888888888,0.625,0.7346938775510204,0.5,0.6923076923076923,0.6136363636363636,0.7758620689655172,0.6962025316455697,0.5352112676056338,0.5357142857142857,0.2978723404255319,0.3181818181818182,0.3108108108108108,0.24528301886792453,0.24615384615384617,0.14285714285714285,0.2571428571428571,0.2987012987012987,0.1875,0.1267605633802817,0.0821917808219178,0.2,0.015384615384615385,-0.11666666666666667,0.17647058823529413,0.2413793103448276,0.1,0.3055555555555556
24,Rhode Island,41.5522451,-71.28868555,0.08354430379746836,-0.8979591836734694,-0.6064516129032258,-0.8307692307692308,-0.46706586826347307,-0.8092485549132948,-0.6455696202531646,-0.4015957446808511,-0.5512820512820513,-0.5590909090909091,-0.2756183745583039,0.3,0.689873417721519,0.7204301075268817,0.835920177383592,0.8336798336798337,0.8515037593984962,0.7637130801687764,0.7753479125248509,0.7835365853658537,0.6443719412724307,0.6061739943872778,0.4470899470899471,0.26229508196721313,0.17376294591484465,0.13446969696969696,0.0595446584938704,-0.04211557296767875,0.041852181656277826,-0.03676470588235294,0.0950920245398773,0.09903381642512077,0.051639344262295085,-0.039301310043668124,-0.3099352051835853,0.1984469370146678,-0.4810126582278481,-0.00935672514619883,0.054567022538552785,0.12515188335358446,0.10193548387096774
25,Seattle,47.60756895,-122.34206449999999,0.22351332877648666,-0.1822721598002497,-0.24352331606217617,-0.2625754527162978,-0.3511166253101737,-0.4779220779220779,-0.41379310344827586,-0.2586805555555556,-0.27630057803468205,-0.14046121593291405,0.32514332514332517,0.712318286151492,0.8932655654383735,0.8264984227129337,0.8592188919164396,0.8649289099526066,0.8609831029185868,0.8063798219584569,0.8305439330543933,0.8120401337792642,0.8265822784810126,0.7567723342939481,0.7791549295774648,0.7282157676348547,0.733730522456462,0.6991017964071856,0.5744138634046891,0.618407960199005,0.5999064108563407,0.5864282439248051,0.5341941654710665,0.5403525046382189,0.5738905644118915,0.5233772128915116,0.5079825834542816,0.49646393210749645,0.43422263109475623,0.44824016563146996,0.5173116089613035,0.3563615428900403,0.34267100977198695
26,Twin Cities MSA,44.9411564,-93.34809630000001,0.12792127921279212,-0.31422018348623854,-0.40102827763496146,-0.42923433874709976,-0.5334928229665071,-0.4367816091954023,-0.49295774647887325,-0.31150442477876106,-0.4888888888888889,-0.3013972055888224,-0.23985239852398524,0.35510887772194305,0.680628272251309,0.6583850931677019,0.8331637843336724,0.6709090909090909,0.7079136690647482,0.6943793911007026,0.6606451612903226,0.6400462962962963,0.5539845758354756,0.5298578199052133,0.5491329479768786,0.48589341692789967,0.5678310316815597,0.4412041392285983,0.22186147186147187,0.29960707269155207,0.3596187175043328,0.3190932868352223,0.28694900605012963,0.3174204355108878,0.2236480293308891,0.2921550946798918,0.25650557620817843,0.3809910641754671,0.0183585313174946,0.22436548223350253,0.3547008547008547,0.1794871794871795,0.26440037771482533
27,Washington D.C.,38.89374135,-77.01456615000001,0.14041514041514042,-0.31585365853658537,-0.14285714285714285,-0.11443530291697832,-0.48297604035308955,-0.33801295896328293,-0.4,-0.30710466004583653,-0.4012400354295837,0.017196456487754037,0.04305977710233029,0.7192612137203166,0.9051128512206357,0.9079351161771153,0.9287912087912088,0.9285055350553506,0.909367088607595,0.8944252590034534,0.9080091533180779,0.8965931863727455,0.8710224862112855,0.8211418376449598,0.8004866180048662,0.7724892908138982,0.717269485481406,0.7086031452358927,0.5097001763668431,0.5467540202501489,0.5983695652173913,0.599501246882793,0.5033632286995515,0.5076835515082527,0.4878472222222222,0.48325358851674644,0.04491228070175438,0.4716740929344367,0.49202392821535396,0.6347746090156394,0.5797752808988764,0.4918864097363083,0.5855550169655841
