date,n_listings
2020-10-1,21523
2020-9-1,22434
2020-8-1,22717
2020-7-1,22917
2020-6-1,22990
2020-5-1,22947
2020-4-1,23813
2020-3-1,24521
2020-2-1,24120
2020-1-1,23987
2019-12-1,23745
2019-11-1,23956
2019-10-1,23848
2019-9-1,23452
2019-8-1,22725
2019-7-1,25476
2019-6-1,25706
2019-5-1,24987
2019-4-1,24441
2019-3-1,23505
2019-2-1,23085
2019-1-1,23219
2018-12-1,22818
2018-11-1,22554
2018-10-1,22037
