date,n_listings
2020-10-1,2635
2020-7-1,6385
2020-8-1,5135
2020-9-1,3885
2020-6-1,7635
2020-5-1,7600
2020-4-1,7432
2020-3-1,7431
2020-2-1,7677
2020-1-1,7745
2019-12-1,7812
2019-11-1,7769
2019-10-1,7741
2019-9-1,7710
2019-8-1,7854
2019-7-1,8150
2019-6-1,8012
2019-5-1,7528
2019-4-1,7402
2019-3-1,7172
2019-2-1,7134
2019-1-1,7146
2018-12-1,7194
2018-11-1,7158
2018-10-1,7124
2018-9-1,7233
2018-8-1,7425
2018-7-1,7590
2018-5-1,7294
2018-6-1,7442
2018-4-1,7146
