date,n_listings
2020-10-1,10071
2020-7-1,10661
2020-8-1,10464
2020-9-1,10267
2020-6-1,10858
2020-5-1,10733
2020-4-1,10801
2020-3-1,11078
2020-2-1,11192
2020-1-1,10685
2019-12-1,10566
2019-11-1,10325
2019-10-1,10330
2019-9-1,10229
2019-8-1,10010
2019-7-1,9577
2019-6-1,9240
2019-5-1,9165
2019-4-1,8695
2019-3-1,8495
