date,n_listings
2020-10-1,11715
2020-7-1,13965
2020-8-1,13215
2020-9-1,12465
2020-6-1,14715
2020-5-1,15009
2020-4-1,15352
2020-3-1,15925
2020-2-1,15551
2020-1-1,14941
2019-12-1,14550
2019-11-1,13762
2019-10-1,13152
2019-9-1,12832
2019-8-1,12438
2019-7-1,11877
2019-6-1,11466
2019-5-1,10754
2019-4-1,10081
2019-3-1,9769
